ELBO, KL, Logp, SEM, Encoder Time, Decoder Time, Backward Time 
-65.5741641102,15.6606249917,-64.5985539391,0.0545260844885,0.0199822925386,0.00867606344677,0.027469090053
-4.49250057775,31.7081719362,2.46064332291,0.0324788419099,0.00463835398356,0.00757804938725,-0.0229321207319
15.8541120883,37.3135202403,30.1012575656,0.0360982453398,0.00460696220398,0.00580171744029,0.0290780067444
19.2362089082,36.6115202521,39.2149616537,0.028091473552,0.00958987644741,0.00615814186278,0.0282672019232
24.4898315458,35.8095473767,49.9644646621,0.0280974537029,0.00908064842224,0.00809063230242,0.0319602716537
24.7848665971,36.3646623059,56.6375659976,0.0270209296824,0.00968859309242,0.0075379496529,0.0266563097636
23.2645548543,34.250463586,57.4901706273,0.0265000162978,0.00422709328788,0.00593210969652,0.0284172126225
24.1803813444,32.922242782,57.1026241264,0.0268655610381,0.00448879741487,0.00578212170374,0.0293780962626
28.4010518891,32.6452061754,61.0462580646,0.0277027678155,0.0092948050726,0.00778572332291,0.0254858107794
27.7443711092,32.7294516099,60.4738227207,0.0272478701619,0.00471002714975,0.00559450898852,0.0255638985407
26.945927734,32.2122259936,59.1581537281,0.0285378549653,0.00444788024539,0.00683418342045,0.0305943262009
29.2228109724,31.3558289452,60.5786399181,0.0270683389765,0.00813293457031,0.00624018623715,0.0256256035396
31.5294009701,31.3197480248,62.8491489941,0.0273073099962,0.00398210116795,0.00561263447716,0.0306832109179
31.5314885237,31.2299929276,62.7614814488,0.0278498865386,0.00491506712777,-0.00870004154387,0.0369969095503
31.2221315113,31.2841123115,62.506243823,0.0302418462366,0.00966970125834,0.00547807557242,0.0257862976619
34.4002935931,30.8160101889,65.2163037814,0.0284943454654,0.00455977803185,0.0205323866435,0.026661157608
36.1704400816,31.0667100065,67.2371500881,0.0289415757005,0.0102832430885,0.00562385150364,0.0277109713781
36.2145339346,30.8893729166,67.1039068524,0.0283628490634,0.00441266241528,0.00617312249683,0.0266629854838
32.3464129801,30.6486208406,62.9950338197,0.0344494882666,0.00478539012727,0.00591356981368,0.023570446741
35.1540926339,29.2514548475,64.4055474822,0.0268494332452,0.00797860963004,0.00737157889775,0.0257428146544
39.7267539667,29.2051673163,68.9319212827,0.0288337396888,0.00487804412842,0.00604134514218,0.0268167654673
41.6721940005,30.0482347543,71.7204287531,0.0308387679728,0.00690607797532,0.00630192529588,0.0289599327814
39.6322142979,30.4031809196,70.0353952166,0.0336352339108,0.00424368040902,0.00561119261242,0.0261871247064
41.4345874886,29.3087820265,70.743369513,0.0292488444087,0.00745406604948,0.00769745735895,-0.000984418959845
42.062157382,29.2003011315,71.262458515,0.0317101906344,0.00423262232826,0.00558253129323,0.0286722183228
45.9643887096,29.5657675008,75.530156213,0.033212977455,0.00567567916144,0.00598317100888,0.0287600585393
45.5250426861,29.8944262514,75.419468939,0.0324340417765,0.00832999320257,0.00599735123771,0.0249375048138
46.9612551055,29.7180900737,76.6793451757,0.0340755931996,0.00509780929202,0.00623938583192,0.0249302727836
43.7209352962,29.426993465,73.147928762,0.0324089172118,0.00504833176022,0.00599203790937,-0.0035749957675
45.8156498994,28.5371705153,74.3528204139,0.0321689112471,0.00649125235421,0.00560189428784,-8.95772661482e-06
46.8129561643,28.7848144314,75.597770597,0.0328876168239,0.00534828503927,0.00527638480777,0.0305479594639
49.6202537529,28.7726165377,78.3928702903,0.0343840323541,0.004425684611,0.00626042910985,-0.000264201845442
47.3686119855,29.2315911302,76.6002031157,0.0352784152224,0.00567271595909,0.00760471820831,0.0234192780086
50.6078702164,28.6184170576,79.2262872764,0.0334606897998,0.00416462762015,0.0058145466305,0.0339377494085
51.4975380606,29.1268565904,80.6243946485,0.0358179051433,0.00453363146101,0.00573283150083,-0.00491231963748
44.8929866315,28.6371490052,73.5301356406,0.0319138438255,0.0103399640038,0.00587814194815,0.0239990552266
43.1334791335,27.215414516,70.3488936502,0.0310983059031,0.00478787649245,0.00750224930899,0.0269466808864
48.7336378083,26.9364309974,75.6700688079,0.0311932949992,0.00396901085263,0.00549590019953,0.0284517719632
51.0050938512,27.5822414975,78.587335349,0.0313418156574,0.00538655689784,0.00538417271205,0.0322975658235
50.717815674,27.9368840105,78.6546996856,0.0333540152511,0.00433658418201,0.00560899007888,0.024886574064
53.8643465724,28.5467549131,82.4111014832,0.037279296887,0.00835004306975,0.0073508251281,0.029262304306
55.0730720945,28.8774420791,83.9505141706,0.0357418900084,0.00600588889349,0.00571347985949,0.0254876159486
53.9764380927,28.7562930019,82.7327310987,0.0358518206134,0.00545577775864,0.00751878534045,-0.00507110641116
55.5106855711,28.5509764875,84.0616620597,0.0351854658669,0.00765598387945,0.00618130252475,0.0243651866913
56.2520794264,28.9017054401,85.1537848681,0.0366296947764,0.00439626829965,0.00579454785302,0.0245761190142
54.5781672908,28.8453758511,83.4235431446,0.0339836404669,0.00472242491586,0.00574161892846,0.0579364526839
56.527011297,28.6051997787,85.1322110812,0.0358823237478,0.0121832234519,0.00568239461808,0.0255258651007
56.4844438513,29.171620128,85.6560639792,0.0380467163695,0.00427201816014,0.00619450637272,0.0627007370903
51.6109523154,28.5963020917,80.2072544026,0.0321354742886,0.00642480169024,0.00541810762315,0.0257504099891
54.863715447,27.4505792223,82.314294669,0.0311068259296,0.004372437795,0.0058974424998,0.0298926262628
58.0992138108,27.8575853832,85.9567991917,0.0331323206451,0.00566430318923,0.00552426065717,0.0263845693497
56.6332796689,28.5865324931,85.2198121607,0.0337117887432,0.00453277996608,0.00568876947675,0.03078017916
60.2731728319,28.4734721107,88.7466449446,0.0342496981953,0.00911683127994,0.0202762115569,0.0267262685867
57.9838593776,28.9920225861,86.9758819648,0.0344068896878,0.00700841631208,0.00580274491083,0.0573584692819
57.9235420766,28.7456522333,86.6691943117,0.0352883289316,0.0062845547994,0.00513994126093,0.0343864872342
51.510207262,28.2529120651,79.763119325,0.0319608897503,0.00873173986162,0.00567083131699,0.0538570426759
58.4675396717,27.3248081829,85.7923478543,0.0311254958439,0.00677661668687,0.021099232492,0.033524399712
60.0284279757,27.9375295695,87.9659575432,0.0326926059381,0.0101103328523,0.0058631272543,0.0240484192258
62.1648922668,28.5619848715,90.72687714,0.0337817203609,0.00394104775928,-0.00629727613358,0.0257134210496
56.2809176038,28.6794781415,84.9603957434,0.0311094303782,0.00411886260623,-0.00919045720782,0.0287783032372
58.0658888615,27.8231437468,85.8890326048,0.0300736415591,0.00397599311102,0.0052695614951,0.0227230049315
61.6151649968,27.8431944493,89.4583594407,0.0319303753459,0.00614518211001,0.00585959638868,0.0268084662301
59.4699419851,28.4987980955,87.9687400807,0.0320812602165,0.00934477079482,0.00571212314424,0.0315473987943
61.6193754417,28.2251029509,89.8444783879,0.0318256725406,0.00374318304516,0.005068001293,-0.00315238180615
61.5705083677,28.4153348159,89.9858431803,0.0315403175627,0.0048759664808,0.00538809526534,0.0231435185387
65.1216636373,28.6957202363,93.8173838757,0.0341477924986,0.00785806065514,0.00563360963549,0.0234992390587
66.5977920118,29.4011341381,95.9989261496,0.035593146111,0.00493994213286,0.00575378962926,0.0266728628249
65.0451677934,29.5433028088,94.588470603,0.0339003590004,0.0042172954196,0.00552333536602,0.0240252585638
62.8696097734,29.1710499206,92.0406596878,0.0331453170964,0.00470695041475,0.0204909699304,0.0324061484564
63.8788797097,28.912097719,92.790977435,0.0330483880862,0.0064339751289,0.00550959223793,-0.00499906994048
60.701162506,28.6691036128,89.3702661211,0.0306193371758,0.00400736218407,0.00489130474272,0.0236800511678
62.6503141763,28.1220601526,90.7723743374,0.0315243443706,0.00359478450957,0.00508511066437,0.0290207749321
63.9486676943,28.1848201636,92.1334878546,0.0305868254639,0.00428244045803,0.0053797903515,0.0254961990175
65.4384572373,28.4471471796,93.885604419,0.0319984886868,0.005225840069,0.0203571546645,0.0231762727102
64.5852518198,28.7422159269,93.3274677448,0.0316815226226,0.00681638717651,0.00753863084884,0.0261121363867
64.1257528916,28.6539359901,92.7796888863,0.031190580784,0.00706915628342,0.00580495879764,0.0260099683489
63.3982318028,28.4553895297,91.8536213268,0.0313703328692,0.00367681185404,0.00518219243912,0.0250281038738
64.6126441623,28.2176867136,92.8303308787,0.030866136792,0.00689112572443,0.00543521699451,0.0321326596396
66.8095644909,28.3514996486,95.16106414,0.0316927317732,0.00579583077204,0.00554612137022,0.0224231538318
69.4259867281,28.934137616,98.3601243463,0.0333479720088,0.00357963925316,-0.00940331958589,0.0516180878594
69.6118938002,29.6406151342,99.2525089339,0.0351368205078,0.00412774085999,0.00571579592569,0.0260716279348
69.837459013,29.7683326186,99.6057916298,0.0343151193567,0.00367702756609,0.0199875377473,-0.00452990758987
70.9100042564,29.8600293639,100.770033617,0.0358581921682,0.00465148971194,-0.00755944706145,0.0245515959603
69.8673150478,29.9234818629,99.7907969021,0.0341528781065,0.00617724373227,0.00543832211267,0.0230612414224
71.9678885832,29.7555855283,101.723474118,0.0355438659189,0.00639042400178,0.00587211904072,0.0279360952831
70.3799009694,30.0572837158,100.437184683,0.0348829617013,0.00367554028829,0.00522351264954,0.0231376829601
70.992632408,29.811636881,100.804269283,0.034464889383,0.00515280451093,0.00521007605961,0.0244359402429
70.5324513609,29.9007527382,100.433204095,0.0353461412248,0.00601125898815,0.00525283813477,0.0558049111139
69.8136223053,29.9003440739,99.71396638,0.034294272272,0.00697331201463,0.0218812284015,0.024032274882
62.3747526647,29.2712741833,91.6460268485,0.0315369788493,0.00433431352888,0.00606208755856,0.0293829554603
67.8366836911,28.3058021639,96.1424858565,0.0313277273337,0.00386554854257,0.00546497958047,0.026048989523
71.3753725204,28.7055594545,100.08093197,0.0329207046732,0.00512613568987,0.00551562649863,0.0291895979927
69.5247263923,29.3903683825,98.9150947794,0.0333169892658,0.00392805962335,0.00531474749247,0.0341639291672
71.6129284577,29.468979367,101.081907828,0.0340701478516,0.00409402166094,0.0204237926574,0.0237598305657
73.7241572021,29.7745569215,103.498714125,0.0358991906206,0.0338883513496,0.00563640253884,0.0250740164802
73.968408187,30.125116536,104.093524722,0.0356237066781,0.00438110033671,0.00543275901249,0.0293627239409
68.3242292999,29.9670773023,98.2913066005,0.0340420371939,0.00431663649423,0.00547183695294,0.0259000119709
65.4659744834,29.048481726,94.5144562072,0.0319556054622,0.00725002515884,0.00674082551684,0.026114157268
70.3198568444,28.3768679252,98.6967247687,0.0323230513037,0.00394785971869,0.00590536707924,0.0269536517915
