Average ELBO, Average KL, Average Logp, SEM, Encoding Time, Decoding Time, Backward Time 
-2618.75816656,10.5909099579,-8.85725498199,21.4534226017,0.0240154152825,0.00290795167287,0.160557031631
-11.0487085194,13.7445087433,27.396282196,0.0519641606139,0.0027923867816,0.00254106521606,0.236261844635
16.1165099573,14.9442663193,31.2447738647,0.0277465370827,0.00272645836785,0.00252532958984,0.247948884964
22.6338518398,14.7112970352,0.173653259873,0.0309081234726,0.00273945785704,0.00254078138442,0.210072994232
20.6645256886,12.9157924652,48.1645126343,0.0341771556808,0.00284286340078,0.002604223433,0.237455844879
24.7319040067,12.3756561279,46.8564453125,0.0434315259789,0.00289946510678,0.00262441521599,0.242334127426
31.5071996616,12.9885091782,49.2679290771,0.0296644974239,0.00315841606685,0.0029026496978,0.201761007309
39.6359105676,13.9952392578,57.8788795471,0.0322997682419,0.0028977053506,0.00262457983834,0.238224029541
29.2485848912,11.3653831482,54.4135513306,0.040465279774,0.00280859356835,0.0025550751459,0.234036922455
41.3259085874,14.4718914032,58.6889533997,0.0365156823,0.00280518758865,0.00256606510707,0.236050128937
46.6228056063,13.480181694,44.2252578735,0.0309322870898,0.0028007200786,0.00255973566146,0.237586021423
35.9602000161,12.8687849045,37.0315666199,0.0405639708697,0.00281005246299,0.00255627291543,0.208170890808
35.6884757986,12.2522554398,64.5333633423,0.04270489702,0.00281681900933,0.0025578226362,0.245584964752
49.7143791597,13.1517772675,66.1647491455,0.0314780922291,0.00278553508577,0.00254932471684,0.213346004486
54.5870678693,13.2001638412,70.6683959961,0.0346595087562,0.00282914865585,0.00258224918729,0.207897186279
39.9436653121,12.1880197525,47.7282485962,0.0492859201349,0.00283477987562,0.00259045759837,0.223143100739
50.7724695701,13.3272943497,66.7508163452,0.0328179417807,0.00278312251681,0.00255993434361,0.202203989029
51.3366307287,13.4678201675,58.1572494507,0.0421596104059,0.0027680964697,0.00252946785518,0.237999916077
53.0628519718,13.1163358688,69.5305480957,0.029702558963,0.00276002997444,0.00251960186731,0.247622966766
61.3948039793,13.8288354874,74.4129638672,0.0312669862823,0.00275474502927,0.00252018656049,0.213526010513
63.1286226353,14.6756906509,78.9915618896,0.0343461678907,0.00277247315361,0.00254419304076,0.241666793823
52.4171452965,13.1948833466,75.532081604,0.0389742015616,0.00276928856259,0.00252274104527,0.225447893143
57.4258060461,12.8964500427,64.8910217285,0.0373815428801,0.00277470407032,0.0025224174772,0.223064899445
51.3224898029,12.6807575226,72.7741241455,0.038874615783,0.00285364332653,0.00257187230246,0.196300029755
66.1621065287,14.003490448,56.7381591797,0.0319497119826,0.00297842139289,0.00264922777812,0.19651222229
63.7400753513,14.1445360184,80.8434829712,0.0365026170886,0.00281286239624,0.00257201989492,0.229299068451
62.6979386831,13.9939975739,86.2169494629,0.036911207153,0.00278892403557,0.00255455289568,0.235512971878
70.8761742944,14.1475048065,82.1945953369,0.0377739842129,0.00280413173494,0.00254796232496,0.234639883041
64.891192854,14.0652294159,57.3147010803,0.0409179183176,0.00281662600381,0.00255948588962,0.247132062912
68.6223774559,13.8551654816,85.3378143311,0.0335062959147,0.00280152048383,0.00257017498925,0.187369823456
74.0989534777,14.7801790237,59.5775260925,0.0376891284159,0.0028376465752,0.00257528963543,0.224955797195
58.6812968266,13.1062898636,82.9291305542,0.0373870314014,0.00280537491753,0.00257138978867,0.210719108582
65.3355534579,14.229722023,73.3871078491,0.0424692597572,0.00280366625105,0.00256305649167,0.215714931488
66.8656959359,13.8370132446,90.959487915,0.0344602468754,0.00280617532276,0.00259446530115,0.244247913361
75.8082083022,14.6060314178,88.2832641602,0.0352856129225,0.0028033994493,0.00256452106294,0.234614849091
65.1967876143,13.4242687225,84.5967788696,0.0389054083497,0.00280585175469,0.00257957549322,0.199999809265
74.1256270673,14.1917676926,86.0624465942,0.0346519049071,0.00281965164911,0.00256662141709,0.252494812012
76.292728821,14.1382017136,86.5174026489,0.0368734607775,0.00281720502036,0.00257787818,0.248605966568
70.9732007936,14.3790779114,88.4280319214,0.0393616554775,0.00282413051242,0.0025649638403,0.217236995697
71.2222835722,14.0345659256,66.4277114868,0.0376404578945,0.00321783905938,0.00299878347488,0.190292835236
73.9029875786,14.1128082275,92.1605834961,0.0351740900887,0.00265714668092,0.00253484930311,0.227692842484
77.8221891889,14.2808828354,87.2304840088,0.0372129983192,0.00272481214432,0.00255117529914,0.242670059204
77.3466678408,14.1112012863,94.186340332,0.0352613074737,0.00269914808727,0.00252637409029,0.24450302124
