{'--batchsize': '8192',
 '--device': '0',
 '--dump-every': '900',
 '--help': False,
 '--nhidden': '256',
 '--nlatent': '16',
 '--runtime': '3600',
 '--time-print': '1',
 '--time-sample': '120',
 '--vae-samples': '10',
 '--vis': None,
 '-o': 'vae_10',
 '<data.mat>': '../data/MSRC12-X-d60.mat'}
Using chainer version 1.22.0
702551 instances, 60 dimensions
256 hidden dimensions
16 latent VAE dimensions
Using 10 VAE samples per instance
Using a batchsize of 8192 instances
   909.3s of 3600.0s  [542] batch 1084, E[obj] -64.5324,  9764.03 S/s, 8880128 total
   910.9s of 3600.0s  [543] batch 1086, E[obj] -66.8624,  9919.15 S/s, 8896512 total
   912.6s of 3600.0s  [544] batch 1088, E[obj] -62.9873,  9709.76 S/s, 8912896 total
   914.3s of 3600.0s  [545] batch 1090, E[obj] -49.1586,  9768.79 S/s, 8929280 total
   915.9s of 3600.0s  [546] batch 1092, E[obj] -41.4065,  9882.76 S/s, 8945664 total
   917.6s of 3600.0s  [547] batch 1094, E[obj] -35.5314,  9931.18 S/s, 8962048 total
   919.2s of 3600.0s  [548] batch 1096, E[obj] -43.5869,  9850.10 S/s, 8978432 total
   920.9s of 3600.0s  [549] batch 1098, E[obj] -50.0540,  9811.03 S/s, 8994816 total
   922.6s of 3600.0s  [550] batch 1100, E[obj] nan,  9787.39 S/s, 9011200 total
   924.3s of 3600.0s  [551] batch 1102, E[obj] nan,  9750.50 S/s, 9027584 total
   925.9s of 3600.0s  [552] batch 1104, E[obj] nan,  9984.32 S/s, 9043968 total
   927.6s of 3600.0s  [553] batch 1106, E[obj] nan,  9778.37 S/s, 9060352 total
   929.3s of 3600.0s  [554] batch 1108, E[obj] nan,  9674.11 S/s, 9076736 total
   930.9s of 3600.0s  [555] batch 1110, E[obj] nan,  9816.74 S/s, 9093120 total
   932.6s of 3600.0s  [556] batch 1112, E[obj] nan,  9931.41 S/s, 9109504 total
   934.2s of 3600.0s  [557] batch 1114, E[obj] nan,  10043.05 S/s, 9125888 total
   935.9s of 3600.0s  [558] batch 1116, E[obj] nan,  9718.02 S/s, 9142272 total
   937.6s of 3600.0s  [559] batch 1118, E[obj] nan,  9843.52 S/s, 9158656 total
   939.3s of 3600.0s  [560] batch 1120, E[obj] nan,  9708.49 S/s, 9175040 total
   940.9s of 3600.0s  [561] batch 1122, E[obj] nan,  9836.25 S/s, 9191424 total
   942.6s of 3600.0s  [562] batch 1124, E[obj] nan,  9677.95 S/s, 9207808 total
   944.3s of 3600.0s  [563] batch 1126, E[obj] nan,  9808.31 S/s, 9224192 total
   945.9s of 3600.0s  [564] batch 1128, E[obj] nan,  9993.80 S/s, 9240576 total
   947.6s of 3600.0s  [565] batch 1130, E[obj] nan,  9963.72 S/s, 9256960 total
   949.3s of 3600.0s  [566] batch 1132, E[obj] nan,  9696.09 S/s, 9273344 total
   950.9s of 3600.0s  [567] batch 1134, E[obj] nan,  9723.21 S/s, 9289728 total
   952.6s of 3600.0s  [568] batch 1136, E[obj] nan,  9685.65 S/s, 9306112 total
   954.3s of 3600.0s  [569] batch 1138, E[obj] nan,  9841.00 S/s, 9322496 total
   955.9s of 3600.0s  [570] batch 1140, E[obj] nan,  9957.45 S/s, 9338880 total
   957.6s of 3600.0s  [571] batch 1142, E[obj] nan,  9839.63 S/s, 9355264 total
   959.3s of 3600.0s  [572] batch 1144, E[obj] nan,  9750.06 S/s, 9371648 total
   961.0s of 3600.0s  [573] batch 1146, E[obj] nan,  9743.56 S/s, 9388032 total
   962.6s of 3600.0s  [574] batch 1148, E[obj] nan,  9803.01 S/s, 9404416 total
   964.3s of 3600.0s  [575] batch 1150, E[obj] nan,  9642.45 S/s, 9420800 total
   # sampling
   966.1s of 3600.0s  [576] batch 1152, E[obj] nan,  9474.53 S/s, 9437184 total
   967.8s of 3600.0s  [577] batch 1154, E[obj] nan,  9789.93 S/s, 9453568 total
   969.4s of 3600.0s  [578] batch 1156, E[obj] nan,  9756.20 S/s, 9469952 total
   971.1s of 3600.0s  [579] batch 1158, E[obj] nan,  9774.41 S/s, 9486336 total
   972.8s of 3600.0s  [580] batch 1160, E[obj] nan,  9761.24 S/s, 9502720 total
   974.5s of 3600.0s  [581] batch 1162, E[obj] nan,  9656.10 S/s, 9519104 total
   976.2s of 3600.0s  [582] batch 1164, E[obj] nan,  9755.73 S/s, 9535488 total
   977.9s of 3600.0s  [583] batch 1166, E[obj] nan,  9667.13 S/s, 9551872 total
   979.5s of 3600.0s  [584] batch 1168, E[obj] nan,  9755.72 S/s, 9568256 total
   981.2s of 3600.0s  [585] batch 1170, E[obj] nan,  9777.54 S/s, 9584640 total
   982.9s of 3600.0s  [586] batch 1172, E[obj] nan,  9912.90 S/s, 9601024 total
   984.5s of 3600.0s  [587] batch 1174, E[obj] nan,  9882.46 S/s, 9617408 total
   986.2s of 3600.0s  [588] batch 1176, E[obj] nan,  9735.28 S/s, 9633792 total
   987.9s of 3600.0s  [589] batch 1178, E[obj] nan,  9739.64 S/s, 9650176 total
   989.6s of 3600.0s  [590] batch 1180, E[obj] nan,  9744.68 S/s, 9666560 total
   991.2s of 3600.0s  [591] batch 1182, E[obj] nan,  9785.90 S/s, 9682944 total
   992.9s of 3600.0s  [592] batch 1184, E[obj] nan,  9664.08 S/s, 9699328 total
   994.6s of 3600.0s  [593] batch 1186, E[obj] nan,  9699.03 S/s, 9715712 total
   996.3s of 3600.0s  [594] batch 1188, E[obj] nan,  9769.33 S/s, 9732096 total
   998.0s of 3600.0s  [595] batch 1190, E[obj] nan,  9781.49 S/s, 9748480 total
   999.7s of 3600.0s  [596] batch 1192, E[obj] nan,  9671.86 S/s, 9764864 total
   1001.4s of 3600.0s  [597] batch 1194, E[obj] nan,  9731.08 S/s, 9781248 total
   1003.0s of 3600.0s  [598] batch 1196, E[obj] nan,  9818.09 S/s, 9797632 total
   1004.7s of 3600.0s  [599] batch 1198, E[obj] nan,  9807.34 S/s, 9814016 total
   1006.4s of 3600.0s  [600] batch 1200, E[obj] nan,  9638.05 S/s, 9830400 total
   1008.1s of 3600.0s  [601] batch 1202, E[obj] nan,  9818.29 S/s, 9846784 total
   1009.7s of 3600.0s  [602] batch 1204, E[obj] nan,  9790.99 S/s, 9863168 total
   1011.4s of 3600.0s  [603] batch 1206, E[obj] nan,  9706.31 S/s, 9879552 total
   1013.1s of 3600.0s  [604] batch 1208, E[obj] nan,  9756.58 S/s, 9895936 total
   1014.8s of 3600.0s  [605] batch 1210, E[obj] nan,  9885.01 S/s, 9912320 total
   1016.4s of 3600.0s  [606] batch 1212, E[obj] nan,  9771.60 S/s, 9928704 total
   1018.1s of 3600.0s  [607] batch 1214, E[obj] nan,  9930.77 S/s, 9945088 total
   1019.7s of 3600.0s  [608] batch 1216, E[obj] nan,  10045.73 S/s, 9961472 total
   1021.4s of 3600.0s  [609] batch 1218, E[obj] nan,  9869.31 S/s, 9977856 total
   1023.1s of 3600.0s  [610] batch 1220, E[obj] nan,  9771.50 S/s, 9994240 total
   1024.7s of 3600.0s  [611] batch 1222, E[obj] nan,  9769.50 S/s, 10010624 total
   1026.4s of 3600.0s  [612] batch 1224, E[obj] nan,  9780.10 S/s, 10027008 total
   1028.1s of 3600.0s  [613] batch 1226, E[obj] nan,  9931.07 S/s, 10043392 total
   1029.7s of 3600.0s  [614] batch 1228, E[obj] nan,  9816.32 S/s, 10059776 total
   1031.4s of 3600.0s  [615] batch 1230, E[obj] nan,  9796.81 S/s, 10076160 total
   1033.1s of 3600.0s  [616] batch 1232, E[obj] nan,  9811.09 S/s, 10092544 total
   1034.7s of 3600.0s  [617] batch 1234, E[obj] nan,  9821.76 S/s, 10108928 total
   1036.4s of 3600.0s  [618] batch 1236, E[obj] nan,  9958.51 S/s, 10125312 total
   1038.0s of 3600.0s  [619] batch 1238, E[obj] nan,  9842.05 S/s, 10141696 total
   1039.7s of 3600.0s  [620] batch 1240, E[obj] nan,  9808.15 S/s, 10158080 total
   1041.4s of 3600.0s  [621] batch 1242, E[obj] nan,  9777.12 S/s, 10174464 total
   1043.0s of 3600.0s  [622] batch 1244, E[obj] nan,  9894.08 S/s, 10190848 total
   1044.7s of 3600.0s  [623] batch 1246, E[obj] nan,  9785.72 S/s, 10207232 total
   1046.4s of 3600.0s  [624] batch 1248, E[obj] nan,  9982.50 S/s, 10223616 total
   1048.0s of 3600.0s  [625] batch 1250, E[obj] nan,  9731.21 S/s, 10240000 total
   1049.7s of 3600.0s  [626] batch 1252, E[obj] nan,  9839.50 S/s, 10256384 total
   1051.4s of 3600.0s  [627] batch 1254, E[obj] nan,  9860.95 S/s, 10272768 total
   1053.0s of 3600.0s  [628] batch 1256, E[obj] nan,  9865.98 S/s, 10289152 total
   1054.7s of 3600.0s  [629] batch 1258, E[obj] nan,  9780.96 S/s, 10305536 total
   1056.4s of 3600.0s  [630] batch 1260, E[obj] nan,  9873.20 S/s, 10321920 total
   1058.0s of 3600.0s  [631] batch 1262, E[obj] nan,  9774.47 S/s, 10338304 total
   1059.7s of 3600.0s  [632] batch 1264, E[obj] nan,  9756.13 S/s, 10354688 total
   1061.4s of 3600.0s  [633] batch 1266, E[obj] nan,  9835.24 S/s, 10371072 total
   1063.1s of 3600.0s  [634] batch 1268, E[obj] nan,  9798.96 S/s, 10387456 total
   1064.7s of 3600.0s  [635] batch 1270, E[obj] nan,  10053.95 S/s, 10403840 total
   1066.3s of 3600.0s  [636] batch 1272, E[obj] nan,  10169.03 S/s, 10420224 total
   1068.0s of 3600.0s  [637] batch 1274, E[obj] nan,  9742.17 S/s, 10436608 total
   1069.6s of 3600.0s  [638] batch 1276, E[obj] nan,  10020.81 S/s, 10452992 total
   1071.3s of 3600.0s  [639] batch 1278, E[obj] nan,  9775.78 S/s, 10469376 total
   1072.9s of 3600.0s  [640] batch 1280, E[obj] nan,  10003.83 S/s, 10485760 total
   1074.6s of 3600.0s  [641] batch 1282, E[obj] nan,  9873.06 S/s, 10502144 total
   1076.3s of 3600.0s  [642] batch 1284, E[obj] nan,  9712.45 S/s, 10518528 total
   1078.0s of 3600.0s  [643] batch 1286, E[obj] nan,  9677.14 S/s, 10534912 total
   1079.6s of 3600.0s  [644] batch 1288, E[obj] nan,  9789.50 S/s, 10551296 total
   1081.3s of 3600.0s  [645] batch 1290, E[obj] nan,  9767.23 S/s, 10567680 total
   1083.0s of 3600.0s  [646] batch 1292, E[obj] nan,  9706.02 S/s, 10584064 total
   1084.7s of 3600.0s  [647] batch 1294, E[obj] nan,  9753.53 S/s, 10600448 total
   # sampling
   1086.4s of 3600.0s  [648] batch 1296, E[obj] nan,  9607.34 S/s, 10616832 total
   1088.1s of 3600.0s  [649] batch 1298, E[obj] nan,  9760.74 S/s, 10633216 total
   1089.8s of 3600.0s  [650] batch 1300, E[obj] nan,  9638.90 S/s, 10649600 total
   1091.5s of 3600.0s  [651] batch 1302, E[obj] nan,  9732.52 S/s, 10665984 total
   1093.1s of 3600.0s  [652] batch 1304, E[obj] nan,  9886.78 S/s, 10682368 total
   1094.8s of 3600.0s  [653] batch 1306, E[obj] nan,  9969.68 S/s, 10698752 total
   1096.4s of 3600.0s  [654] batch 1308, E[obj] nan,  9936.44 S/s, 10715136 total
   1098.1s of 3600.0s  [655] batch 1310, E[obj] nan,  9750.80 S/s, 10731520 total
   1099.8s of 3600.0s  [656] batch 1312, E[obj] nan,  9782.34 S/s, 10747904 total
   1101.4s of 3600.0s  [657] batch 1314, E[obj] nan,  9800.22 S/s, 10764288 total
   1103.1s of 3600.0s  [658] batch 1316, E[obj] nan,  9814.16 S/s, 10780672 total
   1104.8s of 3600.0s  [659] batch 1318, E[obj] nan,  9705.21 S/s, 10797056 total
   1106.5s of 3600.0s  [660] batch 1320, E[obj] nan,  9860.25 S/s, 10813440 total
   1108.1s of 3600.0s  [661] batch 1322, E[obj] nan,  10055.65 S/s, 10829824 total
   1109.7s of 3600.0s  [662] batch 1324, E[obj] nan,  9889.62 S/s, 10846208 total
   1111.4s of 3600.0s  [663] batch 1326, E[obj] nan,  9707.92 S/s, 10862592 total
   1113.1s of 3600.0s  [664] batch 1328, E[obj] nan,  9750.96 S/s, 10878976 total
   1114.8s of 3600.0s  [665] batch 1330, E[obj] nan,  9677.23 S/s, 10895360 total
   1116.5s of 3600.0s  [666] batch 1332, E[obj] nan,  9684.12 S/s, 10911744 total
   1118.2s of 3600.0s  [667] batch 1334, E[obj] nan,  9742.99 S/s, 10928128 total
   1119.8s of 3600.0s  [668] batch 1336, E[obj] nan,  9949.73 S/s, 10944512 total
   1121.5s of 3600.0s  [669] batch 1338, E[obj] nan,  9804.77 S/s, 10960896 total
   1123.2s of 3600.0s  [670] batch 1340, E[obj] nan,  9733.15 S/s, 10977280 total
   1124.9s of 3600.0s  [671] batch 1342, E[obj] nan,  9772.59 S/s, 10993664 total
   1126.5s of 3600.0s  [672] batch 1344, E[obj] nan,  9786.34 S/s, 11010048 total
   1128.2s of 3600.0s  [673] batch 1346, E[obj] nan,  10094.98 S/s, 11026432 total
   1129.8s of 3600.0s  [674] batch 1348, E[obj] nan,  10005.14 S/s, 11042816 total
   1131.5s of 3600.0s  [675] batch 1350, E[obj] nan,  9732.55 S/s, 11059200 total
   1133.1s of 3600.0s  [676] batch 1352, E[obj] nan,  9796.85 S/s, 11075584 total
   1134.8s of 3600.0s  [677] batch 1354, E[obj] nan,  9868.90 S/s, 11091968 total
   1136.5s of 3600.0s  [678] batch 1356, E[obj] nan,  9826.54 S/s, 11108352 total
   1138.2s of 3600.0s  [679] batch 1358, E[obj] nan,  9748.93 S/s, 11124736 total
   1139.8s of 3600.0s  [680] batch 1360, E[obj] nan,  9682.85 S/s, 11141120 total
   1141.5s of 3600.0s  [681] batch 1362, E[obj] nan,  9707.19 S/s, 11157504 total
   1143.2s of 3600.0s  [682] batch 1364, E[obj] nan,  9823.18 S/s, 11173888 total
   1144.9s of 3600.0s  [683] batch 1366, E[obj] nan,  9862.04 S/s, 11190272 total
   1146.5s of 3600.0s  [684] batch 1368, E[obj] nan,  9760.56 S/s, 11206656 total
   1148.2s of 3600.0s  [685] batch 1370, E[obj] nan,  9677.47 S/s, 11223040 total
   1149.9s of 3600.0s  [686] batch 1372, E[obj] nan,  9744.84 S/s, 11239424 total
   1151.6s of 3600.0s  [687] batch 1374, E[obj] nan,  9896.04 S/s, 11255808 total
   1153.2s of 3600.0s  [688] batch 1376, E[obj] nan,  9781.19 S/s, 11272192 total
   1154.9s of 3600.0s  [689] batch 1378, E[obj] nan,  9646.58 S/s, 11288576 total
   1156.6s of 3600.0s  [690] batch 1380, E[obj] nan,  9885.79 S/s, 11304960 total
   1158.3s of 3600.0s  [691] batch 1382, E[obj] nan,  9680.72 S/s, 11321344 total
   1160.0s of 3600.0s  [692] batch 1384, E[obj] nan,  9801.62 S/s, 11337728 total
   1161.6s of 3600.0s  [693] batch 1386, E[obj] nan,  9759.53 S/s, 11354112 total
   1163.3s of 3600.0s  [694] batch 1388, E[obj] nan,  9765.68 S/s, 11370496 total
   1165.0s of 3600.0s  [695] batch 1390, E[obj] nan,  9949.11 S/s, 11386880 total
   1166.7s of 3600.0s  [696] batch 1392, E[obj] nan,  9730.34 S/s, 11403264 total
   1168.3s of 3600.0s  [697] batch 1394, E[obj] nan,  9707.14 S/s, 11419648 total
   1170.0s of 3600.0s  [698] batch 1396, E[obj] nan,  9777.65 S/s, 11436032 total
   1171.7s of 3600.0s  [699] batch 1398, E[obj] nan,  9957.02 S/s, 11452416 total
   1173.3s of 3600.0s  [700] batch 1400, E[obj] nan,  9762.81 S/s, 11468800 total
   1175.0s of 3600.0s  [701] batch 1402, E[obj] nan,  9786.79 S/s, 11485184 total
   1176.7s of 3600.0s  [702] batch 1404, E[obj] nan,  9850.41 S/s, 11501568 total
   1178.3s of 3600.0s  [703] batch 1406, E[obj] nan,  9891.43 S/s, 11517952 total
   1180.0s of 3600.0s  [704] batch 1408, E[obj] nan,  9759.04 S/s, 11534336 total
   1181.7s of 3600.0s  [705] batch 1410, E[obj] nan,  9803.69 S/s, 11550720 total
   1183.3s of 3600.0s  [706] batch 1412, E[obj] nan,  9851.93 S/s, 11567104 total
   1185.0s of 3600.0s  [707] batch 1414, E[obj] nan,  9928.94 S/s, 11583488 total
   1186.7s of 3600.0s  [708] batch 1416, E[obj] nan,  9791.93 S/s, 11599872 total
   1188.3s of 3600.0s  [709] batch 1418, E[obj] nan,  9811.14 S/s, 11616256 total
   1190.0s of 3600.0s  [710] batch 1420, E[obj] nan,  9814.23 S/s, 11632640 total
   1191.7s of 3600.0s  [711] batch 1422, E[obj] nan,  9730.27 S/s, 11649024 total
   1193.3s of 3600.0s  [712] batch 1424, E[obj] nan,  9898.11 S/s, 11665408 total
   1195.0s of 3600.0s  [713] batch 1426, E[obj] nan,  9704.50 S/s, 11681792 total
   1196.7s of 3600.0s  [714] batch 1428, E[obj] nan,  9718.93 S/s, 11698176 total
   1198.4s of 3600.0s  [715] batch 1430, E[obj] nan,  9784.31 S/s, 11714560 total
   1200.1s of 3600.0s  [716] batch 1432, E[obj] nan,  9798.85 S/s, 11730944 total
   1201.7s of 3600.0s  [717] batch 1434, E[obj] nan,  10044.26 S/s, 11747328 total
   1203.4s of 3600.0s  [718] batch 1436, E[obj] nan,  9768.67 S/s, 11763712 total
   1205.1s of 3600.0s  [719] batch 1438, E[obj] nan,  9700.65 S/s, 11780096 total
   # sampling
   1206.8s of 3600.0s  [720] batch 1440, E[obj] nan,  9591.14 S/s, 11796480 total
   1208.4s of 3600.0s  [721] batch 1442, E[obj] nan,  9864.63 S/s, 11812864 total
   1210.1s of 3600.0s  [722] batch 1444, E[obj] nan,  9932.75 S/s, 11829248 total
   1211.8s of 3600.0s  [723] batch 1446, E[obj] nan,  9695.78 S/s, 11845632 total
   1213.4s of 3600.0s  [724] batch 1448, E[obj] nan,  9784.77 S/s, 11862016 total
   1215.1s of 3600.0s  [725] batch 1450, E[obj] nan,  9758.03 S/s, 11878400 total
   1216.8s of 3600.0s  [726] batch 1452, E[obj] nan,  9796.13 S/s, 11894784 total
   1218.5s of 3600.0s  [727] batch 1454, E[obj] nan,  9711.85 S/s, 11911168 total
   1220.2s of 3600.0s  [728] batch 1456, E[obj] nan,  9750.27 S/s, 11927552 total
   1221.9s of 3600.0s  [729] batch 1458, E[obj] nan,  9661.90 S/s, 11943936 total
   1223.6s of 3600.0s  [730] batch 1460, E[obj] nan,  9655.00 S/s, 11960320 total
   1225.2s of 3600.0s  [731] batch 1462, E[obj] nan,  9797.85 S/s, 11976704 total
   1226.9s of 3600.0s  [732] batch 1464, E[obj] nan,  9728.65 S/s, 11993088 total
   1228.6s of 3600.0s  [733] batch 1466, E[obj] nan,  9711.55 S/s, 12009472 total
   1230.3s of 3600.0s  [734] batch 1468, E[obj] nan,  9694.21 S/s, 12025856 total
   1232.0s of 3600.0s  [735] batch 1470, E[obj] nan,  9785.28 S/s, 12042240 total
   1233.7s of 3600.0s  [736] batch 1472, E[obj] nan,  9674.20 S/s, 12058624 total
   1235.4s of 3600.0s  [737] batch 1474, E[obj] nan,  9673.55 S/s, 12075008 total
   1237.1s of 3600.0s  [738] batch 1476, E[obj] nan,  9662.26 S/s, 12091392 total
   1238.7s of 3600.0s  [739] batch 1478, E[obj] nan,  9716.21 S/s, 12107776 total
   1240.4s of 3600.0s  [740] batch 1480, E[obj] nan,  9728.85 S/s, 12124160 total
   1242.1s of 3600.0s  [741] batch 1482, E[obj] nan,  9712.78 S/s, 12140544 total
   1243.8s of 3600.0s  [742] batch 1484, E[obj] nan,  9763.61 S/s, 12156928 total
   1245.5s of 3600.0s  [743] batch 1486, E[obj] nan,  9613.77 S/s, 12173312 total
   1247.2s of 3600.0s  [744] batch 1488, E[obj] nan,  9819.42 S/s, 12189696 total
   1248.9s of 3600.0s  [745] batch 1490, E[obj] nan,  9604.95 S/s, 12206080 total
   1250.6s of 3600.0s  [746] batch 1492, E[obj] nan,  9725.02 S/s, 12222464 total
   1252.2s of 3600.0s  [747] batch 1494, E[obj] nan,  9903.88 S/s, 12238848 total
   1253.9s of 3600.0s  [748] batch 1496, E[obj] nan,  9747.31 S/s, 12255232 total
   1255.6s of 3600.0s  [749] batch 1498, E[obj] nan,  9815.64 S/s, 12271616 total
   1257.2s of 3600.0s  [750] batch 1500, E[obj] nan,  9769.89 S/s, 12288000 total
   1258.9s of 3600.0s  [751] batch 1502, E[obj] nan,  9696.37 S/s, 12304384 total
   1260.6s of 3600.0s  [752] batch 1504, E[obj] nan,  9814.69 S/s, 12320768 total
   1262.3s of 3600.0s  [753] batch 1506, E[obj] nan,  9653.98 S/s, 12337152 total
   1264.0s of 3600.0s  [754] batch 1508, E[obj] nan,  9710.38 S/s, 12353536 total
   1265.6s of 3600.0s  [755] batch 1510, E[obj] nan,  9961.38 S/s, 12369920 total
   1267.3s of 3600.0s  [756] batch 1512, E[obj] nan,  9839.70 S/s, 12386304 total
   1269.0s of 3600.0s  [757] batch 1514, E[obj] nan,  9666.20 S/s, 12402688 total
   1270.7s of 3600.0s  [758] batch 1516, E[obj] nan,  9762.67 S/s, 12419072 total
   1272.3s of 3600.0s  [759] batch 1518, E[obj] nan,  9942.65 S/s, 12435456 total
   1274.0s of 3600.0s  [760] batch 1520, E[obj] nan,  9807.70 S/s, 12451840 total
   1275.7s of 3600.0s  [761] batch 1522, E[obj] nan,  9689.67 S/s, 12468224 total
   1277.3s of 3600.0s  [762] batch 1524, E[obj] nan,  9815.83 S/s, 12484608 total
   1279.0s of 3600.0s  [763] batch 1526, E[obj] nan,  9708.01 S/s, 12500992 total
   1280.7s of 3600.0s  [764] batch 1528, E[obj] nan,  9686.46 S/s, 12517376 total
   1282.4s of 3600.0s  [765] batch 1530, E[obj] nan,  9841.49 S/s, 12533760 total
   1284.0s of 3600.0s  [766] batch 1532, E[obj] nan,  9828.51 S/s, 12550144 total
   1285.7s of 3600.0s  [767] batch 1534, E[obj] nan,  9817.28 S/s, 12566528 total
   1287.4s of 3600.0s  [768] batch 1536, E[obj] nan,  9877.56 S/s, 12582912 total
   1289.0s of 3600.0s  [769] batch 1538, E[obj] nan,  9806.16 S/s, 12599296 total
   1290.7s of 3600.0s  [770] batch 1540, E[obj] nan,  9781.39 S/s, 12615680 total
   1292.4s of 3600.0s  [771] batch 1542, E[obj] nan,  9771.45 S/s, 12632064 total
   1294.1s of 3600.0s  [772] batch 1544, E[obj] nan,  9860.51 S/s, 12648448 total
   1295.7s of 3600.0s  [773] batch 1546, E[obj] nan,  9751.87 S/s, 12664832 total
   1297.4s of 3600.0s  [774] batch 1548, E[obj] nan,  9889.97 S/s, 12681216 total
   1299.1s of 3600.0s  [775] batch 1550, E[obj] nan,  9749.65 S/s, 12697600 total
   1300.7s of 3600.0s  [776] batch 1552, E[obj] nan,  9816.55 S/s, 12713984 total
   1302.4s of 3600.0s  [777] batch 1554, E[obj] nan,  9882.18 S/s, 12730368 total
   1304.1s of 3600.0s  [778] batch 1556, E[obj] nan,  9821.09 S/s, 12746752 total
   1305.7s of 3600.0s  [779] batch 1558, E[obj] nan,  9856.73 S/s, 12763136 total
   1307.4s of 3600.0s  [780] batch 1560, E[obj] nan,  9595.97 S/s, 12779520 total
   1309.1s of 3600.0s  [781] batch 1562, E[obj] nan,  9618.59 S/s, 12795904 total
   1310.8s of 3600.0s  [782] batch 1564, E[obj] nan,  9743.08 S/s, 12812288 total
   1312.5s of 3600.0s  [783] batch 1566, E[obj] nan,  9841.20 S/s, 12828672 total
   1314.2s of 3600.0s  [784] batch 1568, E[obj] nan,  9801.07 S/s, 12845056 total
   1315.8s of 3600.0s  [785] batch 1570, E[obj] nan,  9784.13 S/s, 12861440 total
   1317.5s of 3600.0s  [786] batch 1572, E[obj] nan,  9717.85 S/s, 12877824 total
   1319.2s of 3600.0s  [787] batch 1574, E[obj] nan,  9718.46 S/s, 12894208 total
   1320.9s of 3600.0s  [788] batch 1576, E[obj] nan,  9792.34 S/s, 12910592 total
   1322.6s of 3600.0s  [789] batch 1578, E[obj] nan,  9753.59 S/s, 12926976 total
   1324.2s of 3600.0s  [790] batch 1580, E[obj] nan,  9929.95 S/s, 12943360 total
   1325.9s of 3600.0s  [791] batch 1582, E[obj] nan,  9982.07 S/s, 12959744 total
   # sampling
   1327.6s of 3600.0s  [792] batch 1584, E[obj] nan,  9635.24 S/s, 12976128 total
   1329.3s of 3600.0s  [793] batch 1586, E[obj] nan,  9620.85 S/s, 12992512 total
   1330.9s of 3600.0s  [794] batch 1588, E[obj] nan,  9797.65 S/s, 13008896 total
   1332.6s of 3600.0s  [795] batch 1590, E[obj] nan,  10042.60 S/s, 13025280 total
   1334.2s of 3600.0s  [796] batch 1592, E[obj] nan,  10071.31 S/s, 13041664 total
   1335.8s of 3600.0s  [797] batch 1594, E[obj] nan,  10164.32 S/s, 13058048 total
   1337.4s of 3600.0s  [798] batch 1596, E[obj] nan,  10090.91 S/s, 13074432 total
   1339.0s of 3600.0s  [799] batch 1598, E[obj] nan,  10149.35 S/s, 13090816 total
   1340.7s of 3600.0s  [800] batch 1600, E[obj] nan,  10081.43 S/s, 13107200 total
   1342.3s of 3600.0s  [801] batch 1602, E[obj] nan,  10080.27 S/s, 13123584 total
   1344.0s of 3600.0s  [802] batch 1604, E[obj] nan,  9704.75 S/s, 13139968 total
   1345.7s of 3600.0s  [803] batch 1606, E[obj] nan,  9760.52 S/s, 13156352 total
   1347.4s of 3600.0s  [804] batch 1608, E[obj] nan,  9594.66 S/s, 13172736 total
   1349.0s of 3600.0s  [805] batch 1610, E[obj] nan,  9720.25 S/s, 13189120 total
   1350.7s of 3600.0s  [806] batch 1612, E[obj] nan,  9866.33 S/s, 13205504 total
   1352.4s of 3600.0s  [807] batch 1614, E[obj] nan,  9779.12 S/s, 13221888 total
   1354.1s of 3600.0s  [808] batch 1616, E[obj] nan,  9802.49 S/s, 13238272 total
   1355.7s of 3600.0s  [809] batch 1618, E[obj] nan,  9710.94 S/s, 13254656 total
   1357.4s of 3600.0s  [810] batch 1620, E[obj] nan,  9591.69 S/s, 13271040 total
   1359.1s of 3600.0s  [811] batch 1622, E[obj] nan,  9817.87 S/s, 13287424 total
   1360.8s of 3600.0s  [812] batch 1624, E[obj] nan,  9809.28 S/s, 13303808 total
   1362.5s of 3600.0s  [813] batch 1626, E[obj] nan,  9679.28 S/s, 13320192 total
   1364.2s of 3600.0s  [814] batch 1628, E[obj] nan,  9780.66 S/s, 13336576 total
   1365.8s of 3600.0s  [815] batch 1630, E[obj] nan,  9894.66 S/s, 13352960 total
   1367.5s of 3600.0s  [816] batch 1632, E[obj] nan,  9873.66 S/s, 13369344 total
   1369.1s of 3600.0s  [817] batch 1634, E[obj] nan,  9792.50 S/s, 13385728 total
   1370.8s of 3600.0s  [818] batch 1636, E[obj] nan,  9690.80 S/s, 13402112 total
   1372.5s of 3600.0s  [819] batch 1638, E[obj] nan,  9753.79 S/s, 13418496 total
   1374.2s of 3600.0s  [820] batch 1640, E[obj] nan,  9848.89 S/s, 13434880 total
   1375.8s of 3600.0s  [821] batch 1642, E[obj] nan,  9836.89 S/s, 13451264 total
   1377.5s of 3600.0s  [822] batch 1644, E[obj] nan,  9998.30 S/s, 13467648 total
   1379.2s of 3600.0s  [823] batch 1646, E[obj] nan,  9607.23 S/s, 13484032 total
   1380.8s of 3600.0s  [824] batch 1648, E[obj] nan,  9868.23 S/s, 13500416 total
   1382.5s of 3600.0s  [825] batch 1650, E[obj] nan,  9664.99 S/s, 13516800 total
   1384.2s of 3600.0s  [826] batch 1652, E[obj] nan,  9738.09 S/s, 13533184 total
   1385.9s of 3600.0s  [827] batch 1654, E[obj] nan,  9843.01 S/s, 13549568 total
