Training Log 
-104.562192011,0.0109931431589,0.00251799744445,0.0024162701198
18.6010755894,0.0284283491326,0.00259784289769,0.00258576095878
31.1505426411,0.025995280642,0.00313938747753,0.00308532529063
38.6078693243,0.0200415341997,0.00305586046987,0.00293353625706
41.669664742,0.0226934978986,0.00305839328023,0.00299099203828
54.3684276276,0.0228836675707,0.00294175395718,0.00290965105032
50.5144390133,0.0242271257776,0.00269264369816,0.00259420778844
59.7916847604,0.0244126654452,0.00423550605774,0.00417633799763
60.0829698865,0.0242669961779,0.0040232423064,0.00392657440978
70.6115900713,0.0289627409703,0.00384740395979,0.00369447237485
64.154505486,0.025591243806,0.0026462047131,0.0025837545271
82.8757439814,0.0294003783515,0.00252066959034,0.00246891418061
48.9395169292,0.0387661036745,0.0026478767395,0.00251840616201
81.3223956457,0.0292612643834,0.00296170061285,0.00290379586158
79.4527239044,0.0304331239682,0.00287948645555,0.00280697934039
82.2140093989,0.0267394296705,0.0029065454161,0.00280033458363
73.6332745146,0.0322679211815,0.0025550545036,0.00249133481608
84.2423818995,0.0298360842441,0.00384715934853,0.00375129030896
91.028831807,0.0291333376768,0.00259022588854,0.00252944463259
88.2852442179,0.0290079612448,0.00333228978244,0.00329633811852
85.9889011419,0.0301016591769,0.0026014346581,0.00250179427011
83.2101683786,0.0259404126063,0.00262477800444,0.00254327291018
92.1031521157,0.0280372600263,0.00383764118343,0.00372464935501
94.1767980262,0.0285513679252,0.00405922493377,0.00403196780713
85.6457068039,0.0301557908924,0.00276806137779,0.00267036239822
94.5721959348,0.0292307912435,0.00279840865693,0.00269107075481
84.4644019017,0.026254470228,0.00303021653906,0.00298177731502
104.445845628,0.0316906059097,0.00301976018138,0.00301427345771
91.033227114,0.0258089281021,0.00288761126531,0.00286718157979
91.2611798956,0.0255301392998,0.00310964708204,0.00303642161481
81.3455359067,0.0288679495244,0.00319333509965,0.00306578425618
94.9250885013,0.0304189373722,0.00256840284769,0.00245735242769
92.2679449517,0.0302030338633,0.00383194700464,0.00378135582069
96.9443056179,0.0270980440005,0.00265303834692,0.00256594125327
98.0709213594,0.0289854098893,0.00355003096841,0.0035255110109
105.077230459,0.0302195832955,0.00312207890795,0.00308866005439
97.7410479259,0.0268767555242,0.002631196728,0.00249772876888
98.3888123722,0.0310407470766,0.00261330294919,0.00245895323815
101.797214147,0.0295935876265,0.00355285793156,0.00347905344777
104.204786436,0.0302454323683,0.00309483726303,0.00303821130232
90.8794854502,0.029573542339,0.00306253928643,0.00304777900894
103.029015206,0.0284453228861,0.00279576747448,0.00274645198475
111.575718683,0.0344001812337,0.00284136735,0.00284343880492
102.275440971,0.0286360178085,0.00320954137034,0.00308240234078
103.608787758,0.0303433923668,0.0030247298154,0.00294768655455
110.313417834,0.0294677019618,0.00286035413866,0.00274534039683
106.743278506,0.0320910564345,0.00293171250975,0.00291561461114
101.924762032,0.0296712606946,0.00291112800697,0.00277728539009
108.493454314,0.0307899059843,0.00306503494065,0.00295442110532
113.751911641,0.0314500450264,0.00280688645004,0.00268488116079
112.993888009,0.0315234970616,0.00279029003986,0.0025806427002
104.100931617,0.0301830120798,0.00269338372466,0.00254977213872
100.474365287,0.0293874021881,0.00268331131378,0.00256146393813
96.2351199899,0.0316835390057,0.00277853940989,0.00261447027132
116.656249824,0.0336292893567,0.0025917307123,0.00248318213921
110.955984797,0.030640823569,0.00289990375568,0.00281126777847
111.371903914,0.0293092982449,0.00279960074982,0.00263548516608
115.057976701,0.0315760705236,0.00263604560456,0.00248495324866
110.499686409,0.0299542116725,0.00407766986203,0.00396630980752
110.69159134,0.0322737055035,0.00284407974838,0.00273017449812
115.146073951,0.0302480075159,0.00307768351072,0.00294747909942
106.890954583,0.0308571621573,0.00264436858041,0.00255688444361
113.373373426,0.0290938048315,0.00313726648108,0.00310339556112
108.903963361,0.0332622367932,0.00299208195179,0.00291745384018
112.073518804,0.0295109008603,0.00249312450359,0.00244404123975
121.465729982,0.0331211088591,0.002681976789,0.00258008535806
