ELBO, KL, Logp, SEM, Encoder Time, Decoder Time, Backward Time 
-67.2293201585,18.213967495,-67.3285714893,0.0535959006789,0.0167520613897,0.00367228190104,0.0261419160025
-4.0529788378,29.9849252992,0.950591038894,0.0376341014172,0.00368130774725,0.00348090557825,0.0154346852075
23.036882455,37.0615935286,34.5521782247,0.0364828279593,0.0033697173709,0.00321765173049,0.0153562909081
29.3502636027,38.5811708181,47.9922276349,0.030035130644,0.00353689420791,0.00316024961926,0.0151618775867
27.7731869151,36.9393551041,50.5183594182,0.0279969384275,0.00371285847255,0.00394567421504,0.0157878966559
25.5639097482,32.8087400476,50.0371003539,0.0249730097527,0.00331565311977,0.00315690608252,0.0163771992638
27.0465469855,30.8425292323,52.7104349112,0.0270204831052,0.00306019328889,0.00318669705164,0.0156609103793
31.7056316529,30.4476167709,57.1331565926,0.0280559195531,0.00346109980629,0.00341085025242,0.0156324136825
35.2021515687,30.9345138908,61.5850830689,0.0298389138935,0.00343535059974,0.00327482677641,0.0155045872643
36.9080781608,30.8309375348,63.260319258,0.0303195354394,0.00373695010231,0.00327574639093,0.0154774643126
39.8682599619,30.7379647274,65.7934563544,0.0321206631348,0.00333613441104,0.00314236254919,0.0146313621884
41.407370809,30.8968697253,68.0655224498,0.0323119568332,0.00370829445975,0.00328246752421,0.0157651333582
42.5019532094,30.6531243181,68.6821769646,0.0321655630878,0.00343003727141,0.00346976234799,0.0163933209011
44.4858441027,30.5463520037,70.6879878022,0.0332256099722,0.00342726707458,0.00324961684999,0.0153708117349
43.4270177137,30.5108408131,69.2398709339,0.0326486198046,0.00323286510649,0.00316639741262,0.0146173636119
37.2467558024,29.2577450645,58.8018472701,0.0368322160513,0.00344572748457,0.00315141110193,0.0155653158824
38.3967410396,26.6035754226,57.7642437109,0.028123115759,0.00338226272946,0.00328153087979,0.0142667861212
41.4338479966,27.0642180377,63.2174730496,0.0275279602848,0.00328422728039,0.00322161969684,0.0141955670856
46.265139638,28.6149703236,70.2735003745,0.0311079571557,0.00329932712373,0.0031563327426,0.0145768778665
47.1524790561,29.9358007029,72.5807503594,0.0329989308102,0.00320453870864,0.00327513899122,0.0145632766542
49.6946398056,29.664338334,74.8173530453,0.0320728546407,0.00333054860433,0.00317908468701,0.0144401050749
51.8247435559,30.1886781236,77.2690237358,0.0336614686455,0.00361275672913,0.00313683918544,0.0160491239457
52.5602252966,30.6232315076,79.4107132157,0.0326182265819,0.00329011962527,0.00324542181832,0.0152116275969
53.2177743394,30.5682808474,79.0223137736,0.0330111547603,0.00320037206014,0.0032015584764,0.0151901699248
54.7628182013,30.7132395262,81.3115288491,0.0325869800509,0.00373628025963,0.00348356224242,0.0150130930401
53.0830100797,30.6407693694,80.0958813075,0.03080958705,0.00341576621646,0.00312067781176,0.0166524251302
54.8928469989,30.2117022374,80.0982153606,0.0319300484616,0.00361065637498,0.00366393725077,0.0149855159578
