Training Log 
-107.303008465,0.0106805974315,0.00330153249559,0.00321966409683
27.7577437825,0.0181191061933,0.00317942244666,0.00310675303141
31.7382420403,0.0171531027354,0.00324214640118,0.00315924769356
-0.48388497118,0.028431070283,0.00314727283659,0.0030660373824
45.3726936477,0.0206182126264,0.00285854226067,0.002848139831
26.2845992632,0.0212378909977,0.0033113019807,0.00321438766661
44.0887133971,0.0195559348431,0.00312379995982,0.0029338711784
47.8611418708,0.0226199458316,0.00316152686164,0.00308635405132
56.651338571,0.0224461771421,0.0034014242036,0.00329817476727
53.0340546082,0.0192712892695,0.00338532527288,0.00321359861465
52.3941541258,0.0212472197543,0.00318184353056,0.00309279419127
69.2379874312,0.0235446796306,0.00327337355841,0.00318256162462
58.5295176847,0.0231293713763,0.00311408440272,0.00299964916138
45.3868804468,0.0218827211852,0.00332031363533,0.00317965235029
73.0326402684,0.0237486725709,0.00326737903413,0.00314523492541
