ELBO, KL, Logp, SEM, Encoder Time, Decoder Time, Backward Time 
-358.082906973,19.8291876501,-357.441630545,0.565328800996,0.0428971250852,0.00683801372846,0.109031836192
-208.810688181,23.8774662312,-206.157958629,0.22185479963,0.00200523932775,0.0026836891969,0.0933535893758
-194.434449875,28.6695352895,-189.463291575,0.217336684038,0.00196315844854,0.00268043080966,0.0909975965818
-175.392085322,27.9487186357,-168.750834755,0.210777274776,0.00206391016642,0.00278058648109,0.0985148747762
-161.439238149,26.4941434209,-153.413400162,0.197989641167,0.00202649831772,0.00282526016235,0.0933441122373
-152.77041222,26.3589109463,-143.071846144,0.189098873228,0.00200333197912,0.00277018547058,0.10007673502
-146.293558014,27.0454798341,-134.571519241,0.180952460989,0.00198288758596,0.00274644295375,0.0965137283007
-141.825940394,26.8221031386,-128.471173883,0.173244368661,0.00206061204274,0.00277722875277,0.098798930645
-138.996746171,26.3410913248,-124.173268404,0.168417254098,0.00197587410609,0.00276548663775,0.0961189071337
-137.233486818,25.6603294529,-121.122002032,0.164791873861,0.00203249851863,0.00278222560883,0.0978743433952
-136.307720023,24.9697193454,-119.007597037,0.162348366267,0.0020038485527,0.00276218851407,0.0948249697685
-135.326829089,23.723303795,-116.991936113,0.1594034276,0.0020131667455,0.00277418891589,0.0988962451617
-134.328978508,23.2246071621,-114.867362808,0.158433266515,0.00198356310527,0.00276359915733,0.0982441504796
-133.024342054,22.3021146016,-112.887455648,0.155719765074,0.00202083587646,0.002782056729,0.0968876481056
-131.514434514,21.7182099252,-110.496165771,0.153464117122,0.0019186536471,0.00261012713114,0.100335915883
-129.62262848,21.267644643,-108.354983844,0.151772340963,0.00193824370702,0.00270382563273,0.0936499238014
-127.564960181,21.1716860417,-106.393274117,0.149153055195,0.00196820497513,0.00267524520556,0.0878082315127
-125.877702763,21.099650036,-104.778052732,0.147747852985,0.00196359554927,0.00270548462868,0.0920662681262
-124.721082322,21.2494480619,-103.471634252,0.147285065356,0.00198487440745,0.00268959005674,0.0889125068982
-123.386515254,21.0258458224,-102.36066941,0.144243532396,0.00199834505717,0.00266519188881,0.0935138861338
-122.025409142,21.1000411848,-100.925367976,0.144195454297,0.002070804437,0.00282246867816,0.100997606913
-121.179991292,21.1498674955,-100.03012379,0.143435254254,0.00204360485077,0.00280279914538,0.0958309173584
-120.241146047,21.1214577947,-99.1196882742,0.14243273521,0.0020340681076,0.00278651714325,0.09658096234
-119.143409383,21.0742677998,-98.0691415596,0.141270356891,0.00203609466553,0.00277581810951,0.0986267924309
-118.460630234,21.2483468921,-97.212283351,0.140006316314,0.00198086102804,0.00275527437528,0.103393117587
-118.058829803,21.3520250892,-96.7068047017,0.138335140384,0.00199282169342,0.00270140171051,0.0948150555293
-117.25974381,21.2790084262,-95.9807353694,0.137064381927,0.00199552377065,0.00277920564016,0.0995888113976
-117.100600731,21.3646162578,-95.7359844504,0.138593997519,0.00200833876928,0.00275845328967,0.10344872872
-116.092991774,21.3449198689,-94.7480718796,0.13694091435,0.00204594930013,0.00275092323621,0.0959734916687
-115.486946777,21.3800355463,-94.1069112294,0.135844926661,0.00200400749842,0.00275790691376,0.0987009207408
-115.428779735,21.6448220283,-93.7839577293,0.13532834174,0.00202010075251,0.0027658144633,0.102205653985
-114.520121302,21.5163234109,-93.0037978976,0.134466199327,0.00196645657221,0.0027285416921,0.0992238124212
