ELBO, KL, Logp, SEM, Encoder Time, Decoder Time, Backward Time 
-957.801646912,12.3454897867,-1954.64491325,5.28131467318,0.0221981888726,0.00251035463242,0.197870844886
14.9541162187,11.6516210974,43.9077498908,0.0374958384417,0.00259692328317,0.00243085055124,0.201443388349
20.3386718321,12.4428399902,52.7514669585,0.0446016820594,0.00237065269834,0.00226686965852,0.252625891141
33.3521580659,11.2658904606,82.2070434327,0.0289764640685,0.00267067409697,0.00245227132525,0.239598081225
23.5502851243,11.9466955627,62.2935190157,0.0589945176009,0.00239955811273,0.00231239625386,0.24777443636
34.2886636861,10.6213150926,81.4727258407,0.0345889201965,0.00239116237277,0.00229996442795,0.251101749284
49.1441839842,11.2175846445,120.679068458,0.0330707727508,0.00247271855672,0.00232023000717,0.247668249266
37.8845596572,11.0686527422,91.6260771183,0.0425952580431,0.00245798769451,0.00230231739226,0.250853907494
51.2736031186,10.4942848388,124.133079271,0.0305076464184,0.00239359197162,0.00230784927096,0.240815588406
40.3887406235,10.1024445009,95.9614943875,0.0423404125854,0.00250831672124,0.00234916664305,0.24996865931
53.5344627446,9.42313518965,125.041696434,0.0301348947643,0.00245866321382,0.00231658844721,0.246887133235
41.7984274169,9.55939326321,101.647655499,0.0497386556821,0.00245541617984,0.00233825331643,0.249812370255
45.4605238538,8.48059297158,107.327897313,0.0404387016557,0.0025147596995,0.00230769600187,0.248705863953
40.7475544586,8.46961511588,97.2470027594,0.0429950461941,0.00238079116458,0.00229836077917,0.241693212872
49.0192561683,8.13868108244,114.539270657,0.0347948056913,0.00242762906211,0.00227999119532,0.251189487321
65.5799222135,8.85263370549,153.74819377,0.0341472942068,0.00258756819225,0.00237364996047,0.250350974855
44.17352788,8.34045496355,104.743835912,0.0701424442149,0.00240893591018,0.00233358996255,0.246838984035
55.6023277848,7.91683371724,123.119376286,0.0372615108219,0.00234984216236,0.00226021664483,0.249406791869
66.9949433246,8.32531514219,153.877640098,0.0344046296779,0.00245735191164,0.00232719523566,0.244722803434
64.0859374827,8.22461665916,145.457915857,0.0356523633665,0.00238706384386,0.00225108861923,0.250768366314
60.6394657431,8.37508414,137.187317971,0.0438214410172,0.0026517482031,0.00256047362373,0.245035148802
76.8262685273,8.63455097478,174.625398673,0.0362916500912,0.00248106320699,0.00240139166514,0.237322341828
66.0910301361,8.32870185176,147.567208978,0.0412028529549,0.00242723169781,0.00230081876119,0.249217033386
72.9237875693,7.6872274041,162.798402125,0.035106876535,0.00232836178371,0.00219177632105,0.241958413805
67.4662731335,8.00239924365,148.564483218,0.0447600892218,0.00238823890686,0.00223978928157,0.249342645918
75.5395720186,7.99462070983,168.525599438,0.0410490454668,0.00237235001155,0.00230545940853,0.24096039931
82.2977919522,7.96747382434,182.145881816,0.0348773038763,0.00229603335971,0.0022079660779,0.245727300644
83.5958939743,8.34454525393,188.994496621,0.0358590691423,0.00249710537138,0.00239260423751,0.253578725315
81.0588999867,8.29309632291,180.145646782,0.0422290478729,0.00248255616143,0.0024265561785,0.243859887123
83.6686904186,7.974590659,185.54891597,0.0365301708004,0.00256478218805,0.00243424517768,0.249795306297
76.9229292312,8.01543702228,170.063422444,0.0467117283926,0.00241451604026,0.00230431556702,0.2490676755
83.3749229632,8.04967194933,185.97761797,0.038123100081,0.00253697804042,0.00244552180881,0.246778130531
83.1328273573,7.63074690532,180.325785188,0.037928304281,0.00246431714013,0.00227624745596,0.253606801941
83.142467458,7.9722249981,183.80080176,0.0436715941241,0.00259464127677,0.00240667093368,0.247516660463
88.7903989361,7.89123455088,194.273992811,0.0368508800148,0.0022535380863,0.00217931043534,0.24247546423
82.5384616708,8.30606700585,182.82782086,0.0482976843691,0.00233762037186,0.00223471437182,0.24604000364
90.4728651416,8.01180988338,199.506161738,0.0383033049333,0.00225717680795,0.00219903957276,0.251194301106
85.6662482701,7.95682616077,188.071166072,0.0441628419154,0.00225033078875,0.00217656010673,0.241853799139
98.4321244527,8.41476788088,217.249164108,0.0394017927351,0.00227958247775,0.00220760277339,0.243966295606
97.5573683151,8.53783270919,216.580234598,0.0402927108143,0.00253973688398,0.00246261131196,0.252111054602
94.1676186164,7.97067125961,207.59536423,0.038741210401,0.00237978072394,0.00227716707048,0.239387671153
95.4394239979,8.46098519582,211.151496963,0.044203098598,0.00318455696106,0.00306165502185,0.240669159662
93.4175977745,8.07039752097,205.927658951,0.0397356909118,0.00252322355906,0.00245254096531,0.244120018823
102.394985345,8.64424746883,227.711845485,0.0398287044577,0.00241046860105,0.00231075570697,0.240429736319
106.132643049,8.85737124945,235.555164308,0.0413853742304,0.00236848422459,0.00224941685086,0.237803124246
99.8326570435,8.44555703254,220.73409031,0.0414120900604,0.00236818903968,0.00229970046452,0.243622337069
96.105928651,8.45882435583,212.788842743,0.0432887809989,0.00240545045762,0.00230133533478,0.24199448313
89.1856744414,7.96049376201,195.850940048,0.0424176968656,0.00240642683847,0.00231169235139,0.23861399151
86.9040729822,7.66310062692,188.53574483,0.0412149706374,0.00246526513781,0.00228226468677,0.238360785303
95.5459224457,8.01225907035,208.676981139,0.0383082826677,0.00243387335823,0.00227490493229,0.240043004354
95.007185741,8.31275314551,206.682029248,0.0436366821046,0.00233575275966,0.00226222617286,0.241046695482
95.2039697221,8.45847419336,210.577010572,0.0431695685878,0.00229941663288,0.00220689035597,0.237731854121
95.2291279709,7.86606586506,206.142897215,0.0391741780856,0.00307214827765,0.00296729803085,0.239493091901
103.427578051,8.42559670799,229.355984858,0.0399349298486,0.00235928240277,0.00227871962956,0.242360132081
103.677963596,8.68584891681,230.477962758,0.0418967444619,0.00254459608169,0.00247695332482,0.241533483778
105.060448979,8.63468707147,232.913127975,0.0412376089604,0.0025303874697,0.0024173940931,0.239520430565
95.0568896861,8.35018992699,209.446532622,0.0445959037228,0.00251926694598,0.00245662530263,0.240353402637
95.3947838025,7.97856367092,210.523140179,0.0431160425482,0.00254162152608,0.00229989347004,0.240171443848
90.2396540417,7.89771803272,197.22454151,0.0435168320729,0.00251003106435,0.00230974810464,0.239253475553
102.544647127,8.19515815349,225.028894129,0.0398565660352,0.00245106220245,0.0022461385954,0.241388973736
102.627962765,8.48214165562,227.089070802,0.0422202807743,0.00238646212078,0.00224008162816,0.228553567614
95.4878679819,8.18749970474,209.431933049,0.0428020988561,0.00258772146134,0.00236267419088,0.208642068363
102.933284034,8.15741861941,225.207933603,0.0400147194685,0.002453991345,0.0023175903729,0.220822714624
101.790340686,8.56235902877,224.80200794,0.0460304316904,0.00240243616558,0.00224627483459,0.218984728768
100.294489098,8.16176005034,220.173892253,0.0412534683643,0.00246274471283,0.00233364672888,0.220959271703
95.7716821157,8.10724604216,211.035725079,0.0426759058632,0.00249824637458,0.00232508920488,0.2177851711
101.71630319,8.02294364318,222.177443839,0.040218586227,0.0025375627336,0.00236187662397,0.219335987454
101.197804299,7.94037608879,222.012205787,0.0408240566674,0.0024364619028,0.0023665314629,0.220918070702
