Average ELBO, Average KL, Average Logp, SEM, Encoding Time, Decoding Time, Backward Time 
10.7079173412,11.9592943192,10.6027040482,0.037898582602,0.00236618518829,0.00232863993872,0
35.226249767,15.0324783325,44.4738845825,0.0253926930537,0.0023193189076,0.00225897630056,0
23.2936053359,10.6154766083,18.2199935913,0.0303635446112,0.00236850693112,0.00233020668938,0
41.3711907208,13.7388448715,50.8999481201,0.0258624789318,0.00236415295374,0.00230079605466,0
46.9884418311,13.361240387,56.4428253174,0.0265815343262,0.00237352507455,0.00229175317855,0
47.0048985401,14.53855896,57.5167694092,0.0277186372024,0.00238213084993,0.0023071311769,0
45.9623530447,12.6519374847,54.0616912842,0.0253801753397,0.00239010651906,0.00229399544852,0
40.8627134383,11.3913612366,39.3617401123,0.0310486953273,0.00237345695496,0.00227384907859,0
44.2926550802,12.7555160522,49.5061950684,0.0332156729969,0.00239077636174,0.00230839706603,0
44.0529582099,10.8059158325,42.9870910645,0.0284934911932,0.0023987917673,0.00233522483281,0
19.2042300334,12.7532596588,23.5783672333,0.0448026176721,0.00236240455082,0.00229658966973,0
60.0547519956,13.4193706512,65.1583557129,0.035535092697,0.00239606130691,0.00229356402443,0
49.3321839409,12.6061534882,55.2286872864,0.0327712748291,0.00236508959816,0.00228465171087,0
64.6881561854,12.0831565857,72.8328399658,0.0316691080025,0.00233271008446,0.00226221765791,0
46.7284343852,10.6521167755,51.3821640015,0.0363761025257,0.00230235712869,0.00226724147797,0
64.6724020545,13.0321063995,73.5180969238,0.0344085648399,0.00233409518287,0.00230402605874,0
65.8363143358,12.6102695465,74.2276687622,0.0357974187771,0.00243102368854,0.002333737555,0
45.2404322773,10.065656662,41.4489784241,0.0379225588293,0.00236991473607,0.00227153301239,0
66.9755430281,12.3134298325,75.7656555176,0.0316486665727,0.00234991028195,0.00225333372752,0
62.9087724836,11.1346712112,68.2191772461,0.0311616325263,0.00241565136682,0.00232933816456,0
56.5507823659,10.5879802704,60.3738746643,0.0279047745092,0.00235056309473,0.00230969701494,0
73.2194639976,13.2136716843,82.9957199097,0.037225671054,0.00232497283391,0.00226169540769,0
52.6429018008,12.6348285675,55.5607910156,0.0380202168001,0.00233234110333,0.00227306570326,0
59.9310678324,12.0562286377,68.3461532593,0.0252204303292,0.0024147998719,0.00232987744468,0
61.1060846645,11.3203849792,65.6112060547,0.0288818457142,0.00232463223594,0.00227475733984,0
75.8412638777,13.647069931,85.7266693115,0.0325558892621,0.00234643618266,0.00231061095283,0
51.4137673873,14.801902771,60.8495101929,0.0350451595243,0.00233041104816,0.00226740042369,0
76.3153267581,12.6193885803,84.2484588623,0.032737059548,0.00239945025671,0.00230979919434,0
81.5010061692,14.0962467194,88.1172866821,0.0360085772764,0.00234027703603,0.00230476402101,0
47.4749554946,12.254365921,42.1808776855,0.0457017277295,0.00241202399844,0.00230838003613,0
71.7597479117,13.5810108185,81.41847229,0.0275132330224,0.00239925725119,0.00232030664171,0
70.4703219219,14.383638382,77.3276062012,0.0326533683026,0.00241917087918,0.00235643273308,0
77.8951486139,13.7323760986,84.4668579102,0.0358415344863,0.00237904276167,0.00230091526395,0
80.3276043928,14.8764638901,91.1796875,0.0292686411728,0.00232701642173,0.00225684188661,0
76.9388723261,13.169426918,85.160194397,0.0299990960193,0.00236163820539,0.00226673058101,0
64.7447857893,14.7323913574,69.4401702881,0.0324886853226,0.00241399379004,0.00231277374994,0
84.9083656433,14.1965894699,92.5074615479,0.0351408645467,0.00239895638965,0.00231158165705,0
73.7876074518,12.2400894165,76.2266693115,0.0313699046812,0.00237574463799,0.00232500121707,0
68.5396938151,15.0075216293,78.2694015503,0.0297212720887,0.00237515426817,0.00231718449366,0
82.754509648,15.1398000717,94.4942703247,0.0333110292858,0.00229430766333,0.00226237092699,0
67.9569329872,14.0525598526,76.5417327881,0.031653507575,0.00233230704353,0.00228320984613,0
79.9731063424,13.3168296814,89.3677062988,0.032164478548,0.00241235891978,0.00231119564601,0
87.4563327775,14.0219535828,94.8104400635,0.0357836463952,0.00238256795066,0.00227726073492,0
85.8148863215,14.6023235321,94.7841644287,0.0334900041367,0.00241220565069,0.00233465149289,0
77.0437595486,12.5783615112,84.2311019897,0.0298941745427,0.00241721811749,0.00232874211811,0
75.6935082384,14.1761741638,84.063835144,0.0336356074811,0.00233982858204,0.00230285667238,0
