Average ELBO, Average KL, Average Logp, SEM, Encoding Time, Decoding Time, Backward Time 
-33.3296917703,10.6206445694,2.03707504272,0.0638428871184,0.0387297017234,0.00340666089739,0.153351068497
-0.108893425434,11.488199234,20.0559883118,0.0438894191439,0.0037496203468,0.00342639287313,0.152839183807
-24.6012197678,10.1612167358,19.8275814056,0.212220780964,0.00386354469118,0.00360021137056,0.184922933578
19.6475511557,13.6769142151,23.2697143555,0.0313641783995,0.00380548976717,0.00356656029111,0.173483133316
23.1995274449,12.5062675476,28.6503944397,0.0309251247892,0.00403876531692,0.003731296176,0.155455112457
29.3313206837,12.6342592239,38.2440299988,0.0294147756855,0.00379983584086,0.00355877195086,0.177794933319
26.6626627244,12.1769514084,44.2376823425,0.0329086825492,0.00295747461773,0.00274584974561,0.172435045242
34.4325984753,11.3521738052,45.8957939148,0.0365567238188,0.00268412771679,0.00322315806434,0.154072999954
33.4320276617,11.1554870605,38.4899978638,0.0329732735987,0.00363678023929,0.00343860898699,0.148922920227
36.8627122066,11.5474357605,46.2921104431,0.0312805193583,0.00348348276956,0.00322960104261,0.147907972336
39.1899658506,11.3201313019,52.0516319275,0.0334041794044,0.00350312391917,0.00324053991409,0.167946100235
35.480555596,10.6127376556,48.6220169067,0.0364258629715,0.00396390755971,0.00366736026037,0.185518980026
30.1454278342,10.9227828979,55.8558006287,0.0372224070725,0.00357554640089,0.00335924398331,0.177089929581
43.7039914905,10.841843605,59.8942489624,0.0300862518495,0.00382079964592,0.00359555653163,0.183669090271
47.0262630401,11.2727689743,63.0028610229,0.0310314935789,0.00363610471998,0.0034465278898,0.186484098434
50.9241514219,11.5686435699,63.4528656006,0.0346669864528,0.00413639772506,0.00395292327518,0.178560018539
43.55150276,10.5159139633,52.0887985229,0.0380935936673,0.0037956237793,0.00357896373385,0.187922954559
47.8661140451,10.6164302826,57.3507041931,0.0327096410583,0.00350574084691,0.0033315987814,0.138600111008
42.0741247694,10.4198188782,55.1910552979,0.0452487696257,0.00283475149245,0.00264362494151,0.167937994003
47.6872056573,10.8333148956,73.0657348633,0.0333913587338,0.00395655064356,0.0037423429035,0.176405906677
44.0038866195,10.6494941711,40.2838020325,0.0367207459154,0.00347884496053,0.00331614131019,0.172048091888
49.9743461715,11.0089797974,68.7745132446,0.0335785184606,0.00360328810556,0.00345194339752,0.183760166168
49.5181127503,10.8976221085,60.7661857605,0.034227810352,0.00391819931212,0.00371503829956,0.179128170013
44.5733296238,10.6182451248,57.2233352661,0.0490506588857,0.00417237054734,0.00389246713547,0.16201710701
43.3793800918,10.3137121201,63.1811561584,0.0388305113224,0.00326003914788,0.00305411361513,0.174530029297
55.5762380629,11.4239053726,61.8181343079,0.0342804191927,0.00354123683203,0.00336585726057,0.184051990509
47.208659607,11.0645952225,62.5260124207,0.0376208535948,0.00292374974205,0.00277561233157,0.149234056473
54.8216015278,11.4779462814,74.5267562866,0.0348986138567,0.00363748981839,0.00343384629204,0.185652017593
47.5101172721,10.9595022202,65.923210144,0.0419243863389,0.00357449054718,0.00332911809285,0.158695936203
63.4973655687,12.3913326263,77.1675720215,0.0358568506073,0.00378700097402,0.00356368223826,0.161482095718
55.8225372728,11.7376232147,71.9385299683,0.0421649996145,0.00365709690821,0.00345050153278,0.180053949356
64.1568759516,12.9427156448,68.7898635864,0.0390183845796,0.0034487928663,0.00324862911588,0.16502904892
50.3579255628,11.1826267242,60.7194213867,0.0400125057498,0.00379963715871,0.00360014325096,0.167829990387
61.9264896917,12.4306402206,85.574798584,0.0364016995959,0.00370025067102,0.00349621545701,0.144427061081
54.2348741168,12.3412981033,82.1563949585,0.0454126037551,0.00407900696709,0.00396601926713,0.182314872742
56.0197192467,11.7989292145,67.0595321655,0.0412083070088,0.00376593498957,0.00348840441023,0.182629108429
54.1448405437,11.2287511826,63.1368484497,0.0374021587846,0.00416044394175,0.00384750252678,0.175685882568
62.4875205247,12.9938173294,73.923614502,0.0368436010602,0.00397824673426,0.00371762684413,0.168298006058
61.9347071468,12.1306867599,64.1583480835,0.0379563482122,0.00397095226106,0.00371831939334,0.177347898483
58.9525258003,11.9588928223,7.66198825836,0.0445215708557,0.00372149830773,0.00335554849534,0.175421953201
58.0482383632,12.4897699356,85.8945999146,0.0413160992027,0.00384363106319,0.003561320759,0.175471067429
71.045888506,13.50689888,77.781867981,0.0391285086834,0.00400416623978,0.00375834533146,0.172827959061
65.7978663788,12.8161554337,71.500213623,0.0407128809333,0.00382090182531,0.0035559960774,0.164474964142
66.8140057028,12.9221115112,81.1798171997,0.0364254016875,0.00366224561419,0.00339200950804,0.145518064499
55.8393913208,12.0643568039,71.6263198853,0.043652684785,0.00345804577782,0.00320700804392,0.181714057922
63.8625259928,12.1153764725,80.3159408569,0.0344150923312,0.00323070798601,0.00313104901995,0.153642892838
70.5382406575,12.5574054718,87.7543334961,0.0383773897098,0.00380736873263,0.0035739399138,0.189213991165
65.1528626929,13.0417833328,82.4962921143,0.0358741340093,0.00380420117151,0.00358821096874,0.177822828293
67.5058274018,12.8369178772,81.0534744263,0.0374805525651,0.00314275991349,0.00293047655196,0.12623500824
72.802628053,13.6040449142,84.9585723877,0.0353169913406,0.00350057511103,0.00337192558107,0.160922050476
79.1374030487,14.1012563705,86.6618728638,0.0375434623221,0.00375177746727,0.00350863592965,0.177289962769
70.3580029797,13.5781536102,84.936378479,0.0398748869246,0.00374625410352,0.00352498463222,0.183157920837
76.1775242244,14.0626974106,65.2138900757,0.0399441030046,0.00369055498214,0.00353752999079,0.175847053528
75.7422021022,14.2443857193,95.2896652222,0.0354601636306,0.00361354578109,0.00344253154028,0.133857965469
77.5585001942,13.2718353271,93.7042694092,0.0404669026814,0.00349556264423,0.00328434081305,0.185387134552
76.8523719879,14.4264068604,90.4586715698,0.0368748445624,0.00340643383208,0.00321363267444,0.186141967773
64.637793516,11.8780250549,69.0174026489,0.043548879835,0.00386271022615,0.00366552670797,0.167325973511
72.684773859,13.7613544464,93.8920669556,0.0357315765421,0.00370162441617,0.00352922507695,0.157222032547
77.2441570304,14.3438110352,101.153617859,0.036732317966,0.00353754702069,0.00324982688541,0.160712957382
76.4810593806,12.837018013,81.1349639893,0.0410143879817,0.00346964881534,0.00323377904438,0.18482708931
73.078133881,13.1621856689,82.4705123901,0.0392097178884,0.00377093042646,0.00351879710243,0.174158096313
72.119195167,13.4550657272,69.4141921997,0.0366396658602,0.00356105395726,0.00334883303869,0.177716970444
75.4353317369,13.6736001968,93.8010559082,0.0379677324715,0.00415544282822,0.00387798036848,0.18711400032
78.6272914826,13.8138799667,95.0943756104,0.0371986271775,0.00361400558835,0.00331783294678,0.164746999741
82.8680229006,13.967209816,99.4968414307,0.0371841518309,0.00425102597191,0.00396957283928,0.184825897217
78.8396103784,14.6995992661,97.2440338135,0.0377224419135,0.00400934900556,0.00378601323991,0.159007072449
72.8851090482,13.2125120163,84.8438644409,0.0442185070964,0.00397890522366,0.00373780727386,0.185698032379
81.4993853846,14.7216758728,104.518966675,0.037916399421,0.00432173411051,0.00398403122312,0.182856082916
91.7455853671,15.388625145,96.5249938965,0.0419381773892,0.00359723681495,0.00346571490878,0.162503957748
81.0162915249,14.1657409668,90.7988510132,0.0361153592496,0.00430000963665,0.00395592053731,0.126029014587
79.4123744809,14.211648941,103.533454895,0.0396046622416,0.00350390161787,0.00329058510917,0.183747053146
79.566672875,13.7224302292,95.4291000366,0.0419659527237,0.00343496458871,0.00334687460037,0.187959909439
80.4953548188,13.7467823029,88.6430969238,0.0386620736011,0.00375586464292,0.00360696656363,0.167121171951
79.0041267422,14.1309814453,100.721862793,0.0387709675417,0.00379952930269,0.00360013757433,0.154002189636
79.1809926937,13.9400453568,94.2719955444,0.0400434484105,0.00369290510813,0.00351098605565,0.157407045364
83.5034761673,14.8336849213,103.972038269,0.0375538733782,0.00416620572408,0.00402019705091,0.188004970551
