Average ELBO, Average KL, Average Logp, SEM, Encoding Time, Decoding Time, Backward Time 
-38.1830835723,11.5602302551,9.33425712585,0.123295167045,0.0261502720061,0.0142670926594,0.278192996979
-8.73800317975,9.79312610626,12.1155433655,0.0476055594701,0.00404667854309,0.00962612174806,0.386754989624
12.6637431054,13.1156015396,39.4562530518,0.0346493084794,0.00430449985322,0.0102500120799,0.375540971756
19.3724181812,14.2418346405,23.9119262695,0.0393497663713,0.00418540977296,0.00996820131938,0.41048002243
20.437845438,13.7294082642,29.5065059662,0.0323201838879,0.00406963484628,0.00964646112351,0.379187107086
23.6501963531,12.7937984467,43.3038825989,0.0428233269394,0.00431434313456,0.010221362114,0.381284952164
28.7982446159,12.8394594193,44.2841644287,0.0309223063096,0.00384174642109,0.00883585498447,0.345016002655
4.43718064077,11.8190841675,-9.16663169861,0.0683784861775,0.00406376520793,0.00923627331143,0.364336967468
28.0922429666,12.4699010849,44.1374931335,0.0332869468464,0.00398098854792,0.0092199473154,0.34930896759
30.8546123313,11.9732236862,57.0521659851,0.0397282994081,0.00383949279785,0.00876274563017,0.285812854767
36.8610513133,12.3594474792,31.0316944122,0.0354527964339,0.0035130693799,0.00808921882084,0.403996944427
33.1051884572,13.0507860184,-14.2422246933,0.0432109855824,0.00398587045215,0.00939214229584,0.382021903992
38.4216718654,13.8259162903,29.2944545746,0.034111164835,0.00416743755341,0.00957380022321,0.402939081192
37.3418653354,12.1705770493,39.4116477966,0.0365145329805,0.00448475565229,0.0103346052624,0.382249832153
36.1853884399,11.6480998993,46.1006355286,0.0350556146695,0.00448674247378,0.0102492741176,0.399276971817
44.6455284759,13.121887207,54.6312255859,0.0315536172541,0.00407633327302,0.0095575650533,0.390920162201
46.052577173,12.6494998932,65.2735977173,0.0344641953531,0.00408673854101,0.00931775002252,0.41991686821
35.8852004831,11.7973403931,52.8839988708,0.0455973058118,0.00417615118481,0.00953196911585,0.268816947937
36.8422703342,11.6282234192,53.1265487671,0.0442219344669,0.00443872951326,0.0104532298588,0.3565928936
34.7616842139,10.8145647049,53.8194274902,0.0442624210623,0.00425486337571,0.0100012052627,0.390171051025
45.0272910944,12.3615102768,61.1712265015,0.0365063501641,0.00420348417191,0.00972675709497,0.275475978851
43.1333360758,11.4600954056,63.3797912598,0.0397241124158,0.00431709630149,0.010040192377,0.378065109253
49.6573293303,12.2005910873,72.182220459,0.0360145694274,0.00461643082755,0.0106184312275,0.362790107727
50.8691869002,11.8573932648,61.0982170105,0.0353794009424,0.00397475560506,0.00929268201192,0.395667076111
49.2599481794,11.8525238037,70.3342285156,0.0357493086034,0.00404608817328,0.00931257861001,0.398512125015
52.2282287436,11.8117876053,73.6228027344,0.0386068280511,0.00391055288769,0.00900871413095,0.410310029984
54.5653757242,11.5337209702,73.7791366577,0.0406180082097,0.00394902342842,0.00925707249414,0.420878887177
50.8360160544,11.9999370575,52.9741134644,0.0489704883866,0.00401168777829,0.00951153891427,0.388586997986
54.6767812142,12.0348787308,70.4621658325,0.0339946030933,0.00401677404131,0.00951370738802,0.408708810806
54.2021541242,12.1076288223,71.8663406372,0.0402453398747,0.00426759606316,0.0098530848821,0.383777856827
55.9035118591,12.2822875977,65.3195495605,0.0403382573121,0.00426138582684,0.0100199722108,0.300608158112
58.5237306712,12.0528049469,73.425491333,0.0429455555372,0.00401633694058,0.00926643326169,0.353446960449
59.8255632983,11.7673969269,66.331703186,0.0386424944015,0.00433376857213,0.0099720784596,0.310235977173
53.009610245,12.7708845139,71.1565475464,0.0402680663173,0.0040670633316,0.00951241879236,0.34977388382
55.6842394582,11.8517255783,75.3134994507,0.0370028581509,0.00432119483039,0.0102665254048,0.392498016357
60.6502176386,12.2659883499,62.2493553162,0.0410278294942,0.00463266599746,0.0107169264839,0.352035999298
66.6271163803,12.7021455765,83.8225402832,0.0389815601405,0.00398709660485,0.00926944187709,0.395711898804
56.6353474302,12.4502191544,85.1794815063,0.0450358290841,0.00391285760062,0.00892526762826,0.403960943222
65.5284776776,12.7725038528,66.2173461914,0.0391328421873,0.00466815630595,0.0109588305155,0.339082956314
64.4070891453,12.6267614365,75.6182250977,0.040666731736,0.00401758012317,0.00902990500132,0.38697385788
66.8520213143,12.525393486,62.9436416626,0.0393827759809,0.0045181569599,0.0104436363493,0.258366107941
57.9812091396,12.8677873611,79.660484314,0.0511791626365,0.00421933900742,0.00955740610758,0.295319795609
71.8618118733,13.6221504211,94.0384140015,0.0356029442191,0.00387322335016,0.00914284728822,0.387850046158
68.3648939895,13.4687719345,83.3362731934,0.0376834940877,0.00408492201851,0.00919401077997,0.356386899948
68.2117902691,13.8294811249,82.6002349854,0.0364338948277,0.00432195549919,0.00998440810612,0.375412940979
64.5877443874,13.5030212402,75.7724456787,0.0381979820334,0.00472773824419,0.0111650114968,0.347405910492
72.1663565549,13.6798191071,98.9900665283,0.0361198036126,0.00416397480738,0.00962575844356,0.345932006836
73.0069567428,13.9180288315,91.2988128662,0.0467187208786,0.00413765793755,0.00946227141789,0.384111166
69.796588605,13.651222229,75.690284729,0.036949479057,0.00394963082813,0.00924035481044,0.280429840088
75.5164720219,13.8101701736,96.9748687744,0.0400953134228,0.0042276155381,0.00984610262371,0.384443998337
70.0898674483,13.4649925232,91.1776275635,0.0460873637975,0.00415132726942,0.00956973007747,0.321400165558
69.2247402331,13.3913202286,85.1970672607,0.0447327381106,0.00407196794237,0.00938019866035,0.363771915436
79.2142877046,14.5457925797,75.2046813965,0.0394374422155,0.00421302091508,0.00968853064946,0.345122098923
78.2947357147,14.464384079,100.580123901,0.0384716993113,0.00398831708091,0.00932926223392,0.351614952087
75.6952276671,14.1600284576,96.4920730591,0.0431318530246,0.00446856589544,0.0105540809177,0.385210990906
75.4199850426,14.0832300186,97.7524032593,0.0388363147348,0.00458103134519,0.0108898423967,0.357841968536
77.3379623131,14.9085683823,73.8092956543,0.0458998279767,0.00402015731448,0.00939057554517,0.354147911072
72.9713526751,14.6032009125,97.623550415,0.056359755071,0.00396774496351,0.00929977780297,0.33851981163
78.7943765064,15.4495725632,97.0727005005,0.0423304648987,0.00393156210581,0.00924874487377,0.345056056976
76.931998458,12.8004627228,92.4301223755,0.0399080148778,0.00444140888396,0.0104036501476,0.384272813797
