Average ELBO, Average KL, Average Logp, SEM, Encoding Time, Decoding Time, Backward Time 
-60.2300397192,14.546131134,-46.1988754272,0.0613788385655,0.00274508907681,0.00250767526172,0
5.93150556073,13.8226680756,19.5546989441,0.0238755941725,0.00253256162008,0.00240533124833,0
15.9006267293,13.7754659653,29.5813751221,0.0187951695477,0.00233860242934,0.00224981421516,0
10.2887745911,14.724146843,24.9364204407,0.0391107531156,0.0023516813914,0.00225028537569,0
32.6375669889,12.7816019058,45.457321167,0.0242148759981,0.00232231616974,0.00226683843703,0
26.0714947803,13.1049365997,39.2993583679,0.0231460507464,0.00234572092692,0.00224582354228,0
42.8223166718,13.0816659927,56.0348625183,0.0262036957617,0.00236168929509,0.00224274680728,0
24.4793363943,12.7302751541,37.2038002014,0.0409787852389,0.00238958994548,0.00232276462373,0
43.7203520673,12.0717153549,56.0482673645,0.0252636110746,0.00243714309874,0.00232970146906,0
41.3466714691,13.2621707916,54.695148468,0.0400138304119,0.00239834898994,0.00230258987063,0
38.695649536,12.732424736,51.5831871033,0.0283600910364,0.00234849680038,0.00226783184778,0
43.9890305125,13.1371555328,57.230178833,0.0454015823336,0.00231286457607,0.00226661704835,0
43.46087832,13.5065174103,57.0427017212,0.0278358835086,0.00241009394328,0.00232929842813,0
50.0470369723,12.3261938095,62.4344558716,0.0316495734711,0.00235591615949,0.00230781237284,0
51.4744098926,12.0731878281,63.7897148132,0.0277540600304,0.00233153502146,0.00227608567192,0
52.8528192159,12.2035799026,65.1209030151,0.0231172149535,0.00244012900761,0.00232408160255,0
31.7583506732,14.0855903625,46.0498428345,0.039255032348,0.00239867823465,0.00230915773483,0
50.4906572213,12.1374206543,62.8460693359,0.0232073573719,0.00241030397869,0.00230603558677,0
63.0139154078,12.8764533997,76.1576309204,0.0301113025712,0.00234479563577,0.00230513867878,0
45.2468987225,12.6700286865,58.0573005676,0.0300935998852,0.00239492030371,0.00226191111973,0
51.5192757128,12.9187860489,64.465675354,0.023799586408,0.00241036074502,0.00229809965406,0
49.8423810676,12.735124588,62.7550354004,0.0301230915559,0.00238201731727,0.00230211303348,0
53.8494421736,12.6724691391,66.5250473022,0.0276234658349,0.0023718561445,0.0023010628564,0
71.0568135877,13.4741430283,84.6443939209,0.0288526847961,0.00235124429067,0.00226809297289,0
60.4230312163,12.3488330841,73.0046768188,0.0292031521265,0.00235330490839,0.0022782768522,0
64.0827651461,13.5337924957,77.8790969849,0.0298153398304,0.00229118551527,0.00225413980938,0
64.5499070503,13.1695232391,77.8963394165,0.0313685623613,0.00240373043787,0.00230684734526,0
37.0965678717,13.8319120407,50.9558067322,0.0377523714266,0.00242143585568,0.00229526133764,0
72.7690620452,13.0641298294,85.972038269,0.0283019365785,0.00238157453991,0.00227593240284,0
70.0504418935,13.2526531219,83.3096466064,0.030301733062,0.00234690166655,0.00227208364578,0
47.3887437737,13.8613643646,61.4998474121,0.0312737585836,0.00236814930325,0.002264999208,0
70.863831628,13.584610939,84.4132995605,0.0383146400381,0.00245068754469,0.00230125586192,0
75.4686088282,14.0421562195,89.3867263794,0.0346868769144,0.00238874980382,0.0023098105476,0
73.0834198941,13.297326088,86.33253479,0.031789947437,0.00236986364637,0.00230701196761,0
67.5195632807,13.58289814,81.0978317261,0.0310004664941,0.00238065492539,0.00229250249409,0
79.6044345954,14.0581684113,93.7745056152,0.0306820574834,0.00234942209153,0.00229683944157,0
72.303005083,14.2046318054,86.5547714233,0.0370666144077,0.00245990639641,0.00232126031603,0
64.7851515179,13.5402393341,78.4478149414,0.0280806419508,0.00240136328198,0.00230642727443,0
84.1259176844,14.5496501923,98.7469406128,0.0327714589966,0.00233114901043,0.00225578035627,0
70.9669789067,14.7557878494,85.6466827393,0.0432033603973,0.0023205110005,0.0022482644944,0
64.8505806824,14.3495454788,79.0756454468,0.0379836886747,0.00243445805141,0.00232152144114,0
80.1868278797,14.4673690796,94.6874389648,0.0336092154755,0.00236375558944,0.00233105818431,0
91.8347216182,15.0028924942,106.905525208,0.0329922835737,0.00232783953349,0.00226716200511,0
71.2707123697,14.8850841522,86.064956665,0.0349945428965,0.00248477572487,0.00236713886261,0
83.4180165791,14.7288656235,98.2614364624,0.035504231392,0.0024399189722,0.00230274881635,0
80.4153704598,14.0748529434,94.4944152832,0.0334453097202,0.00245366210029,0.00233924388885,0
60.3595275225,14.6789951324,75.1273345947,0.0490147532193,0.00238485563369,0.00229236057826,0
81.7543792978,13.608584404,95.382484436,0.0350520969078,0.00235362279983,0.00227262292589,0
89.084534937,14.5662050247,103.647491455,0.0336967790816,0.00244732697805,0.00230499108632,0
81.4534430183,15.0234508514,96.6175918579,0.0347732706463,0.00240357716878,0.00229240599133,0
84.8667801052,14.9142665863,99.9058837891,0.0347738623044,0.00240813550495,0.00232334931691,0
71.7224930552,14.5412635803,86.0769424438,0.0334635245431,0.00231058256967,0.00225068841662,0
86.9398129512,15.4009885788,102.404006958,0.0345161986024,0.00237238974798,0.00225965181986,0
85.5528863232,14.7759561539,100.253005981,0.0418553145207,0.00230803943816,0.00226017407009,0
89.4673690279,15.1958560944,104.690956116,0.0367128240335,0.00240354310899,0.0023026182538,0
