Average ELBO, SEM, Encoding Time, Decoding Time, Backward Time 
-2.53165381975,0.0163410840849,0.00368213653564,0.00361394882202,0.0205149650574
-2.53537094004,0.0174657256881,0.00368714332581,0.00359702110291,0.02024102211
-2.43167684622,0.0156172151327,0.00369906425476,0.00361585617065,0.0202760696411
-2.25013677075,0.0147802588706,0.0041720867157,0.00312185287476,0.0215709209442
-2.19274863737,0.0134298563899,0.00430297851562,0.00384783744812,0.020299911499
-2.20801375382,0.0107480952047,0.00373101234436,0.00360012054443,0.0159549713135
-2.21581996622,0.0142011008323,0.00384020805359,0.00361204147339,0.023411989212
-2.19815526903,0.0151048924372,0.00410294532776,0.00295901298523,0.0153388977051
-2.17507383683,0.0138836956221,0.00429606437683,0.00369191169739,0.0227830410004
-2.13277593536,0.0130733432448,0.00372195243835,0.00365114212036,0.0161170959473
-2.2198216543,0.0121419020173,0.00261402130127,0.00258684158325,0.0167319774628
-2.10843521302,0.0133014231796,0.00533390045166,0.00512409210205,0.0174531936646
-2.2200011523,0.012393842678,0.00270390510559,0.00436091423035,0.0212128162384
-2.09903184383,0.0146372826089,0.00368905067444,0.00366592407227,0.0196659564972
-2.0588588568,0.0127752953963,0.00391411781311,0.00387597084045,0.0225598812103
-2.05340555921,0.0124551239364,0.00399708747864,0.00364708900452,0.0232632160187
-1.98479835553,0.0124225403215,0.00536704063416,0.00373315811157,0.023001909256
-2.0144637537,0.012059490312,0.00388288497925,0.00362491607666,0.0226898193359
-1.99695866408,0.0126134624843,0.00545692443848,0.00376081466675,0.0225968360901
-2.07307301824,0.0149622542122,0.00374817848206,0.00369310379028,0.0206730365753
-2.12483664238,0.0128178246301,0.00389790534973,0.00376510620117,0.0206210613251
-2.04412151964,0.0113614578841,0.00379681587219,0.00364708900452,0.0201830863953
-2.01156495619,0.0124276569641,0.0041229724884,0.00368094444275,0.01629114151
-2.01027310858,0.0121773064013,0.00617718696594,0.00438904762268,0.0242178440094
-1.96452691734,0.0125409544288,0.00392198562622,0.00387001037598,0.0214600563049
-2.01798210106,0.0138555503152,0.0052330493927,0.00413298606873,0.0218069553375
-1.95675027561,0.0155833534935,0.00339388847351,0.0032811164856,0.032644033432
-1.96827524893,0.0130380049001,0.00569009780884,0.00490808486938,0.0229780673981
-1.97076736941,0.0125115380798,0.00260376930237,0.00254893302917,0.0213129520416
-1.92434165876,0.011118628294,0.00404095649719,0.00418496131897,0.0231800079346
-1.98984659543,0.0138859103157,0.00372791290283,0.0036609172821,0.0226480960846
-1.95735628014,0.0119748839877,0.00376796722412,0.00363397598267,0.0175099372864
-1.97746223304,0.0134055265495,0.00378608703613,0.00367283821106,0.0216641426086
-1.95345997131,0.0130298928609,0.00403213500977,0.00361299514771,0.0235040187836
-1.92599044206,0.0126974305252,0.00390100479126,0.00361609458923,0.0226647853851
-2.00548929291,0.0133185899815,0.00366020202637,0.00490617752075,0.0240590572357
-1.92711375458,0.0118119851955,0.0040431022644,0.00352191925049,0.0254609584808
-1.90968429046,0.0125371276158,0.00405693054199,0.00436997413635,0.0207281112671
-2.00616287663,0.0141752672481,0.00387287139893,0.00385999679565,0.021842956543
-1.88313615942,0.013986624771,0.0056140422821,0.00633406639099,0.0172920227051
-1.89727779388,0.0126566869793,0.00370097160339,0.00364708900452,0.0205171108246
-1.89484243071,0.0131834259181,0.00367188453674,0.00410413742065,0.0226378440857
-1.95057767339,0.0129744964307,0.00495386123657,0.00357484817505,0.022449016571
-1.90296056218,0.0121847964816,0.00392007827759,0.00359797477722,0.022449016571
-1.88162658253,0.0109317359291,0.00424599647522,0.00420308113098,0.0223908424377
-1.87885790217,0.0122498893401,0.00361084938049,0.00408101081848,0.021940946579
-2.02989122243,0.0136104134877,0.00391292572021,0.00395917892456,0.0222539901733
-1.96732918475,0.0138210454959,0.00368809700012,0.00364589691162,0.0237951278687
-1.9553738899,0.0125076231481,0.00558876991272,0.00368499755859,0.0241000652313
-1.89306091902,0.012828569751,0.00378894805908,0.0041069984436,0.0226008892059
-1.89989423625,0.0114947505527,0.00387501716614,0.00381708145142,0.0228478908539
-1.94681774778,0.0118886923979,0.00419092178345,0.00466299057007,0.0230848789215
-2.00110231235,0.0137097659073,0.00272393226624,0.00260400772095,0.0221288204193
-1.96289205196,0.0138366878116,0.00443601608276,0.00418400764465,0.0222799777985
-2.10615509925,0.0140546287034,0.00553512573242,0.00493311882019,0.0188028812408
-1.90142757761,0.0120653171598,0.00585103034973,0.00639605522156,0.0168650150299
-1.92953304775,0.0116057701649,0.00410008430481,0.00377893447876,0.0232360363007
-1.90381603146,0.0128817315708,0.00378179550171,0.00372886657715,0.0214240550995
-1.97275540822,0.0136570709198,0.00382685661316,0.00368118286133,0.023050069809
-1.90470924509,0.0134938651741,0.00590896606445,0.00394010543823,0.0217170715332
-1.93639463818,0.0144097247544,0.00475096702576,0.00514698028564,0.0230679512024
-1.83262361519,0.0121863264877,0.00366306304932,0.00357699394226,0.0256171226501
-1.83823234482,0.0127778524368,0.00444602966309,0.00415897369385,0.0212378501892
-2.05555028903,0.0135792238216,0.00511002540588,0.00452399253845,0.0172460079193
-1.89199022889,0.0136970274627,0.00376105308533,0.00367093086243,0.0215301513672
-1.89031522245,0.0127943473514,0.00369000434875,0.00364303588867,0.0205678939819
-1.86430675299,0.0125361772673,0.00485014915466,0.00463104248047,0.0237581729889
-1.86911560612,0.0129401810628,0.00371408462524,0.0031361579895,0.0224878787994
-1.82583185205,0.0123026919184,0.00407695770264,0.0058810710907,0.0213131904602
-1.82996981754,0.0152888919369,0.00542402267456,0.00392699241638,0.0196588039398
-1.88063713078,0.0138293928448,0.00473690032959,0.00442314147949,0.01766705513
-1.79459094782,0.0119998712689,0.00371193885803,0.00369787216187,0.0170631408691
-1.82033028872,0.0128498006303,0.00373697280884,0.0036449432373,0.0185022354126
-1.77203631158,0.0118332475002,0.00381278991699,0.00358104705811,0.0237231254578
-1.81121281581,0.0130838037071,0.00379705429077,0.00375986099243,0.0213980674744
-1.77043034739,0.013668142505,0.00372195243835,0.00362801551819,0.0214760303497
-1.80654337301,0.0135947829888,0.00375699996948,0.00371408462524,0.0218081474304
-1.73176223528,0.0121194355513,0.00437211990356,0.00423216819763,0.0226061344147
-1.71822297089,0.0123658260158,0.00380182266235,0.00374484062195,0.0218949317932
-1.77496482069,0.0132003343542,0.00389504432678,0.0076949596405,0.0226058959961
-1.73539454441,0.0144379251261,0.0036780834198,0.00290203094482,0.0225419998169
-1.71822922575,0.0136602646975,0.00375413894653,0.0036940574646,0.0227911472321
-1.71319894595,0.012796781173,0.00402021408081,0.00367999076843,0.0244381427765
-1.69130853729,0.0123428194288,0.00447511672974,0.00420713424683,0.0240790843964
-1.82846440337,0.0143502229213,0.00378918647766,0.00641989707947,0.0235621929169
-1.60758588004,0.0125197268504,0.00371789932251,0.00417399406433,0.0217909812927
-1.77896827726,0.0130262601828,0.00368213653564,0.00361299514771,0.0229620933533
-1.71716495652,0.0138683319051,0.00478887557983,0.0041298866272,0.0229949951172
-1.68364922938,0.0120888816219,0.00376009941101,0.0077600479126,0.0203440189362
-1.61938061152,0.0131464448529,0.00359296798706,0.00440216064453,0.0242562294006
-1.59566048644,0.0129966668852,0.00407409667969,0.00394201278687,0.0235979557037
-1.70312865777,0.012502871925,0.00375604629517,0.00441813468933,0.0178411006927
-1.75914372923,0.0166800014327,0.00422215461731,0.00486302375793,0.0171229839325
-1.62052392967,0.0156620791972,0.00428700447083,0.00407195091248,0.0208299160004
-1.62452530131,0.0132906870919,0.00415897369385,0.00472593307495,0.0208821296692
-1.59312791505,0.0131892965198,0.00366020202637,0.00760412216187,0.0203878879547
-1.59315371625,0.0140589180557,0.00381302833557,0.00366902351379,0.0205850601196
-1.58967749536,0.0141562545995,0.00420904159546,0.00434279441833,0.0163900852203
-1.66094302733,0.0140648247332,0.00389313697815,0.00362610816956,0.0216879844666
-1.56997441494,0.0135694392017,0.00465297698975,0.00404810905457,0.0208008289337
-1.59737001441,0.0177234354692,0.00372099876404,0.00364804267883,0.0221569538116
-1.68017266374,0.0142400620186,0.00410294532776,0.00386214256287,0.0222060680389
-1.49946237276,0.0132090057108,0.00399398803711,0.00403690338135,0.0195031166077
-1.61007795632,0.0150341423465,0.00393986701965,0.00363802909851,0.0154750347137
-1.58927845819,0.0124792500736,0.00395011901855,0.00364303588867,0.0212931632996
-1.5576065208,0.0154213528064,0.00370311737061,0.00362014770508,0.0196249485016
-1.54568427432,0.0155302507763,0.00436997413635,0.00507402420044,0.0189061164856
-1.49015214796,0.0142185664966,0.00381517410278,0.00550103187561,0.0198769569397
-1.50451796803,0.0137592827035,0.00399208068848,0.00473093986511,0.0223150253296
-1.7088787148,0.0142552320826,0.00375199317932,0.00355815887451,0.0216901302338
-1.56614500742,0.01374411706,0.00511789321899,0.00434708595276,0.0216369628906
-1.53356135359,0.0153825799525,0.00532603263855,0.00413298606873,0.0196239948273
-1.52410558393,0.0142694989235,0.00260901451111,0.00254511833191,0.020977973938
-1.77985610397,0.015349235725,0.0041880607605,0.00515508651733,0.0227451324463
-1.62168522315,0.0158628573566,0.0043740272522,0.00370788574219,0.0211889743805
-1.50972152488,0.0124826739056,0.00380206108093,0.00366902351379,0.0206961631775
-1.44824595191,0.0131388785069,0.00377798080444,0.00392603874207,0.0206718444824
-1.44577512486,0.0137107363291,0.00500202178955,0.00415992736816,0.0204930305481
-1.38937298751,0.0130076328855,0.00425100326538,0.00404691696167,0.0213408470154
-1.51191376338,0.0165497250911,0.00392317771912,0.00368809700012,0.0207850933075
-1.66430711112,0.0135454499906,0.0044059753418,0.00421404838562,0.0213780403137
-1.58077611847,0.0131848373747,0.00370502471924,0.00363087654114,0.0247938632965
-1.72762372937,0.0130006541865,0.00387406349182,0.00359916687012,0.0234520435333
-1.59517976224,0.014491713587,0.00378608703613,0.00420904159546,0.022665977478
-1.48477121398,0.0142675783408,0.00437116622925,0.00443005561829,0.0239210128784
-1.44762748148,0.0152662366642,0.00433897972107,0.00356602668762,0.0232548713684
-1.40989764035,0.0137361673896,0.00366902351379,0.00361108779907,0.0238218307495
-1.39190026357,0.0146576044812,0.0025589466095,0.00249695777893,0.0217180252075
-1.50582467756,0.0141140852394,0.00601196289062,0.00386309623718,0.0238621234894
-1.50870235815,0.0161699085663,0.00575494766235,0.00489807128906,0.020681142807
-1.50679444408,0.0142725501185,0.00371408462524,0.00367593765259,0.0182800292969
-1.49162609968,0.0163308179745,0.0026171207428,0.00270915031433,0.0229110717773
-1.60669928341,0.0159954566577,0.00498700141907,0.00419616699219,0.0225961208344
-1.52500226367,0.0156040263862,0.00436687469482,0.00399994850159,0.0236670970917
-1.43150405324,0.015370061236,0.00410413742065,0.00437116622925,0.0222380161285
-1.4128606041,0.0138310875038,0.00408601760864,0.00628113746643,0.0237808227539
-1.35711092257,0.0135293961981,0.00423192977905,0.00461387634277,0.0177531242371
-1.40763145077,0.0177988003712,0.00502610206604,0.00381207466125,0.0202131271362
-1.41558128326,0.0154627323112,0.00459313392639,0.00500988960266,0.0171971321106
-1.42322856059,0.0157482579534,0.00371384620667,0.00364398956299,0.0201990604401
-1.40395269341,0.0143975274812,0.00376987457275,0.00372099876404,0.0217730998993
-1.38122593269,0.0150228433621,0.00421500205994,0.00397300720215,0.0247781276703
-1.29071345816,0.0129623509567,0.0040910243988,0.00371098518372,0.0212121009827
-1.33595543885,0.01446153463,0.00440788269043,0.00370788574219,0.0217199325562
-1.2812817466,0.014364991768,0.00368499755859,0.0036141872406,0.0217351913452
-1.32357362604,0.0141376821847,0.00387787818909,0.00371694564819,0.0180110931396
-1.74252710538,0.0207288719651,0.0053927898407,0.0038468837738,0.022392988205
-1.51445168116,0.0161111464268,0.00512599945068,0.00368499755859,0.0225410461426
-1.59486738732,0.0195403353252,0.00382113456726,0.00677514076233,0.0233159065247
-1.49923397439,0.0164234081181,0.0026581287384,0.00256204605103,0.0240018367767
-1.33081385345,0.0133625997658,0.00404715538025,0.00369787216187,0.0224080085754
-1.45974632461,0.0146206102038,0.00366806983948,0.00365900993347,0.0253820419312
-1.31925845754,0.0134247521691,0.00528311729431,0.00370001792908,0.0233678817749
-1.38040338991,0.0184287055175,0.00435400009155,0.00436115264893,0.0225718021393
-1.59354428904,0.0151912017101,0.00378799438477,0.00363898277283,0.022961139679
-1.4451660696,0.0143046587214,0.00636386871338,0.00494289398193,0.0183329582214
-1.41374048476,0.0145450063299,0.00385117530823,0.00367879867554,0.0212349891663
-1.37138718667,0.0151151229768,0.00653791427612,0.0055980682373,0.0227108001709
-1.32914586129,0.014409221467,0.00398182868958,0.00369882583618,0.0270450115204
-1.27907321486,0.0140816083581,0.00395798683167,0.00365877151489,0.0225059986115
-1.3286252044,0.0157349625325,0.00378108024597,0.00366997718811,0.0214579105377
-1.28632041688,0.0139894471199,0.00597596168518,0.00577902793884,0.0173490047455
-1.28967952392,0.0150280151237,0.00553393363953,0.00524187088013,0.0217778682709
-1.43275015535,0.0151100160392,0.00624203681946,0.00461387634277,0.021733045578
-1.47025253403,0.015941770849,0.00424790382385,0.00369501113892,0.0211079120636
-1.47639070237,0.0153956014731,0.00583696365356,0.00368785858154,0.0229229927063
-1.35920849457,0.01363186728,0.00367307662964,0.00356292724609,0.0199389457703
-1.33581926365,0.014098083143,0.0036928653717,0.00416493415833,0.0224261283875
-1.45942152267,0.0182548116521,0.00260496139526,0.00254797935486,0.0151460170746
-1.32496164362,0.0134103219503,0.00376200675964,0.00399899482727,0.0182251930237
-1.29056194668,0.0128565698258,0.00429606437683,0.00370717048645,0.0200231075287
-1.34967839584,0.015190703198,0.00418400764465,0.00368404388428,0.0211730003357
-1.35170211115,0.0143708260644,0.0025999546051,0.00378608703613,0.0217301845551
-1.26766213892,0.0149826665883,0.00283908843994,0.0026068687439,0.0211770534515
-1.26281546299,0.014253709477,0.00396418571472,0.0038001537323,0.023068189621
-1.37971808698,0.0178926321158,0.00714683532715,0.00437808036804,0.0234131813049
-1.38608111069,0.0152606421463,0.00389003753662,0.00375294685364,0.0197401046753
-1.26743090837,0.0128981185562,0.0036940574646,0.00364518165588,0.0202078819275
-1.27940130002,0.0138429002547,0.00431084632874,0.00439190864563,0.0233619213104
-1.27194879394,0.0161415584194,0.00374698638916,0.00365614891052,0.0232079029083
-1.34571934342,0.0139832435599,0.00375008583069,0.00371193885803,0.022078037262
-1.29559074416,0.0164181772734,0.0053870677948,0.00635290145874,0.0234768390656
-1.30288739662,0.018535344882,0.00379991531372,0.00370121002197,0.023472070694
-1.27570762079,0.0154261435511,0.00377917289734,0.0043351650238,0.0242848396301
-1.36434992187,0.0150996719317,0.00397706031799,0.00380301475525,0.0172829627991
-1.3931254782,0.0139160202252,0.00377488136292,0.0039279460907,0.0160341262817
-1.35463106389,0.0142232036208,0.00394797325134,0.00365495681763,0.0208649635315
-1.31289946473,0.0153726461463,0.00552296638489,0.00443410873413,0.0227959156036
-1.30905032592,0.0137238566465,0.0036461353302,0.00357294082642,0.0211250782013
-1.28024190495,0.0168133742536,0.0041389465332,0.00390315055847,0.0216460227966
-1.32025110505,0.0152672075946,0.00379800796509,0.00360202789307,0.0228850841522
-1.3603148423,0.0151283706555,0.00371599197388,0.00363898277283,0.0212190151215
-1.22104096529,0.0147846325936,0.00372695922852,0.00371694564819,0.0196440219879
-1.2768360729,0.0142829500846,0.00280785560608,0.0035240650177,0.0226080417633
-1.27979999199,0.0147460636378,0.00373482704163,0.00366687774658,0.0219089984894
-1.31582145746,0.0157278022716,0.00407385826111,0.00429487228394,0.0169332027435
-1.25674843094,0.0143845484853,0.00396203994751,0.00361299514771,0.0167908668518
-1.19613873215,0.0155781238335,0.00484395027161,0.00456380844116,0.0184791088104
-1.2084001225,0.0148090903054,0.0037260055542,0.0039758682251,0.0202929973602
-1.28839634707,0.0150843461526,0.00385499000549,0.00411796569824,0.0223591327667
-1.28151428497,0.0162799008154,0.00393295288086,0.00372505187988,0.0206999778748
-1.22556255713,0.0139060443099,0.00593519210815,0.00404620170593,0.0175511837006
-1.18154703505,0.0155602695422,0.00395011901855,0.0043408870697,0.0183730125427
-1.29467335727,0.0145638074371,0.00369811058044,0.00364089012146,0.0172200202942
-1.19820285378,0.0140767917359,0.00343704223633,0.00311708450317,0.0198540687561
-1.19046351111,0.0143133565228,0.00635290145874,0.00625896453857,0.0210390090942
-1.16525418627,0.0141169365444,0.00404787063599,0.00367403030396,0.0191550254822
-1.28675689158,0.0140063766378,0.00388598442078,0.00384497642517,0.0211930274963
-1.32700201504,0.0152867352051,0.00484895706177,0.00476694107056,0.0195281505585
-1.15750752835,0.0152352397446,0.00408506393433,0.00373911857605,0.021369934082
-1.24301291401,0.014872185053,0.00364112854004,0.00409388542175,0.0206170082092
-1.32805734723,0.0161485791868,0.00467801094055,0.00514578819275,0.0191290378571
-1.22515669637,0.0165932574653,0.00631785392761,0.00618696212769,0.0238270759583
-1.3607164016,0.0180222218152,0.00372719764709,0.00369811058044,0.0234558582306
-1.27495083768,0.0142313294765,0.00427389144897,0.00457382202148,0.0259099006653
-1.22272069302,0.0123849004693,0.00373482704163,0.00394582748413,0.0229589939117
-1.24527304311,0.0133232005781,0.00369095802307,0.00370693206787,0.0224120616913
-1.26396473937,0.0150229384614,0.00604200363159,0.00409388542175,0.0179350376129
-1.20640980778,0.015889176034,0.00369095802307,0.00376915931702,0.0201449394226
-1.28600148015,0.0168600859899,0.00769805908203,0.00395202636719,0.022628068924
-1.43438940573,0.0163200154058,0.00392317771912,0.00400805473328,0.0228290557861
-1.40645407,0.0171400536622,0.00492596626282,0.0044310092926,0.0227360725403
-1.30924416447,0.0210507296636,0.00371718406677,0.00366306304932,0.0227370262146
-1.25401319475,0.0170914460544,0.00517106056213,0.00385904312134,0.024080991745
-1.23521510293,0.0152174344821,0.00431513786316,0.00371813774109,0.023218870163
-1.26512570794,0.0148222055888,0.00458598136902,0.00387096405029,0.0214340686798
-1.26928083723,0.018447426941,0.0047709941864,0.00472116470337,0.0229179859161
-1.1967514601,0.0138891784324,0.004065990448,0.00404095649719,0.0231959819794
-1.17784612215,0.0147268642568,0.00368309020996,0.00365114212036,0.0168328285217
-1.1864825567,0.0149060387154,0.00452899932861,0.00421595573425,0.0227899551392
-1.20334928517,0.0163455509462,0.00409483909607,0.00372004508972,0.0222089290619
-1.17668458502,0.0154542136774,0.00375580787659,0.00369191169739,0.022686958313
-1.14975131192,0.0139342069599,0.00604391098022,0.00369596481323,0.0235681533813
-1.18882804708,0.0140252253599,0.00365591049194,0.00361919403076,0.0233089923859
-1.12674553018,0.0129420443081,0.00309681892395,0.0030210018158,0.0209100246429
-1.26050988197,0.0152052272849,0.00390601158142,0.00365209579468,0.0172920227051
-1.42488645041,0.0156780957037,0.00371599197388,0.0036289691925,0.0188629627228
-1.36475307722,0.0164957868697,0.00368881225586,0.00364303588867,0.0170509815216
-1.44559044058,0.0183162222348,0.00382804870605,0.00372910499573,0.0220770835876
-1.26255374777,0.0145281815317,0.00367188453674,0.00365781784058,0.0215051174164
-1.23677864418,0.0145092471864,0.00368595123291,0.00364685058594,0.0216929912567
-1.21589612741,0.0122946647209,0.00261616706848,0.00255799293518,0.0227510929108
-1.1990873162,0.0133616501317,0.00373196601868,0.00368404388428,0.023451089859
-1.16044696772,0.013321529801,0.00374293327332,0.00367093086243,0.0185129642487
-1.16560365129,0.017804683882,0.00365209579468,0.00256013870239,0.018767118454
-1.09783954639,0.0149039110196,0.00264096260071,0.00257897377014,0.0220990180969
-1.13411467457,0.0136290513401,0.00285410881042,0.00424718856812,0.0215680599213
-1.26287233,0.0151788948706,0.00383901596069,0.00383400917053,0.0241310596466
-1.16663576794,0.0137988780424,0.00385785102844,0.00364804267883,0.023017168045
-1.15990419269,0.0158743143609,0.00418996810913,0.00368690490723,0.0233809947968
-1.15192290933,0.013751069542,0.00447392463684,0.00427198410034,0.0218980312347
-1.19588986139,0.0164774928723,0.00260305404663,0.00254917144775,0.0246369838715
-1.17038426924,0.0154345776408,0.00264501571655,0.00422406196594,0.0209441184998
-1.15776613224,0.0145527762806,0.0025999546051,0.00256180763245,0.0200979709625
-1.11692950723,0.0136840627209,0.0036997795105,0.00431704521179,0.0163440704346
-1.12909224675,0.0149541730183,0.00463819503784,0.004075050354,0.0237629413605
-1.13299485359,0.0157981908068,0.0077760219574,0.00363802909851,0.0241439342499
-1.12107197802,0.0156271065777,0.00400900840759,0.00565004348755,0.0240030288696
-1.16294838216,0.0140713769808,0.00369596481323,0.0036449432373,0.0228869915009
-1.28032074094,0.0162658762358,0.00402402877808,0.00373196601868,0.024062871933
-1.09876195757,0.015730944029,0.00391697883606,0.00374794006348,0.0268070697784
-1.38639347115,0.0174691567868,0.00371694564819,0.0036609172821,0.0227589607239
-1.40728546691,0.0163719553772,0.00413107872009,0.00255393981934,0.0239899158478
-1.4066651515,0.0170750677288,0.00535297393799,0.00770092010498,0.0198390483856
-1.34517016971,0.0144394518245,0.00428795814514,0.00440287590027,0.0249979496002
-1.41864067783,0.0145575771858,0.00427293777466,0.00450897216797,0.022763967514
-1.18143575375,0.0133894071921,0.00377106666565,0.00366902351379,0.0224010944366
-1.13150898244,0.0135693028812,0.00437188148499,0.00266695022583,0.0215971469879
-1.17706658251,0.0128004460841,0.00391292572021,0.00373387336731,0.022253036499
-1.33423280132,0.0193248122109,0.00366592407227,0.00364184379578,0.0228250026703
-1.14353693287,0.0151923721306,0.00370502471924,0.00358319282532,0.0195481777191
-1.17028596337,0.0197751100694,0.00371789932251,0.00385904312134,0.0179059505463
-1.18359789331,0.0146819640066,0.00364112854004,0.00362181663513,0.0159590244293
-1.28654609931,0.017010158773,0.003986120224,0.00377988815308,0.0255119800568
-1.07990277622,0.0132417592797,0.00422286987305,0.00373291969299,0.0215260982513
-1.14824046588,0.0132995318346,0.00386714935303,0.0037088394165,0.0224130153656
-1.35154973495,0.0234747717829,0.00573921203613,0.00434684753418,0.0211269855499
-1.20774197657,0.0185827224319,0.00447106361389,0.00558686256409,0.0212779045105
-1.15585505023,0.0199809747213,0.0040340423584,0.00463485717773,0.0197901725769
-1.25215672538,0.0152714767887,0.00402498245239,0.00451898574829,0.0156030654907
-1.21310394449,0.0152655479075,0.00468301773071,0.00411987304688,0.0170412063599
-1.10556910841,0.0142609151187,0.00380802154541,0.00373387336731,0.0235350131989
-1.10543972836,0.0137433559363,0.00379014015198,0.0038149356842,0.0229961872101
-1.11439309254,0.0147558356811,0.00305581092834,0.00251603126526,0.0215449333191
-1.25204406233,0.0153488091085,0.0042200088501,0.00422120094299,0.0208230018616
-1.18884067307,0.0158165126705,0.00367593765259,0.00360488891602,0.020742893219
-1.1195625299,0.0135561267464,0.00359797477722,0.00354480743408,0.0210800170898
-1.27720722485,0.0155335156841,0.00372195243835,0.00403499603271,0.0228090286255
-1.26740224221,0.01525382461,0.00433087348938,0.0038149356842,0.0142250061035
-1.17670292563,0.01302222164,0.00371384620667,0.00360417366028,0.0211510658264
-1.25798324628,0.0152983680031,0.00365495681763,0.00360298156738,0.022479057312
-1.16338257563,0.0157869778484,0.00385308265686,0.00291991233826,0.0202190876007
-1.17540628769,0.0209139393319,0.00484585762024,0.00433707237244,0.0169730186462
-1.16985826268,0.0150589791833,0.00364899635315,0.00364995002747,0.0170650482178
-1.1615219346,0.0138046073305,0.00401306152344,0.00268983840942,0.0146708488464
-1.12227139347,0.0127622402303,0.0025589466095,0.00251793861389,0.021112203598
-1.13862363675,0.0140248989793,0.00259304046631,0.00253891944885,0.0219690799713
-1.10602424061,0.0138873266237,0.00422096252441,0.00387096405029,0.0180370807648
-1.13414874749,0.020627359342,0.00798916816711,0.00375413894653,0.0162250995636
-1.24171325412,0.0147733472285,0.00377297401428,0.00370788574219,0.0222198963165
-1.18563500869,0.0144209072409,0.00361084938049,0.00356316566467,0.0200629234314
-1.21093058004,0.0140384987484,0.0045120716095,0.0040910243988,0.0209650993347
-1.16269772017,0.0187176634149,0.00388193130493,0.0036449432373,0.0225930213928
-1.07847561653,0.0149597566908,0.00411009788513,0.00372505187988,0.0212960243225
-1.10697256889,0.0154471789306,0.00460600852966,0.00378084182739,0.0171451568604
-1.07510106633,0.0137179393614,0.00379490852356,0.00371313095093,0.0154418945312
-1.05022631018,0.0136416628455,0.00456500053406,0.00385689735413,0.0213711261749
-1.01394976931,0.0161670294556,0.00399208068848,0.00369620323181,0.0188229084015
-1.03355906098,0.015863559539,0.00400996208191,0.0037260055542,0.0202770233154
-1.04059151063,0.0196102811129,0.00410389900208,0.003662109375,0.0216028690338
