Training Log 
-115.626161121,0.0120660081484
3.35341616956,0.0190786133651
-3.7384005235,0.0380343029358
7.19422488424,0.0266897197318
13.9144769397,0.0123041985335
51.3827552922,0.0208323309066
52.7849420055,0.0203516379696
53.5629673158,0.0212482921658
54.3727860634,0.0241805360691
25.556904095,0.0293891825342
49.2667451902,0.0236649101422
75.4588166623,0.0276005525313
47.1112412547,0.0251829549387
67.1059596581,0.0272630805153
68.7912611502,0.0207240216324
76.0427074853,0.0226907339513
49.6728870483,0.0354824961802
80.2835939128,0.024839861771
74.5039657832,0.0269079235128
